runtime_addr,row,kind,slot,char,row_addr,byte_index_in_row,decoded_old,decoded_new,disk_offset,raw_old,raw_new,payload_start,decode_key,segment_index,fill
0x9772,115,제어,,,0x9772~0x9773,0,28,17,0x1DA7D,F2,E1,0x1D770,0x28,0x0F2,fce4d6
0x9773,115,제어,,,0x9772~0x9773,1,A0,00,0x1DA7C,6B,CB,0x1D770,0x28,0x0F3,fce4d6
0x9774,116,제어,,,0x9774~0x9776,0,12,1A,0x1DA7B,DE,E6,0x1D770,0x28,0x0F4,fce4d6
0x9775,116,제어,,,0x9774~0x9776,1,19,00,0x1DA7A,E6,CD,0x1D770,0x28,0x0F5,fce4d6
0x9776,116,제어,,,0x9774~0x9776,2,00,04,0x1DA79,CE,D2,0x1D770,0x28,0x0F6,fce4d6
0x9777,117,제어,,,0x9777~0x9778,0,68,16,0x1DA78,37,E5,0x1D770,0x28,0x0F7,fce4d6
0x9778,117,제어,,,0x9777~0x9778,1,15,00,0x1DA77,E5,D0,0x1D770,0x28,0x0F8,fce4d6
0x9779,118,문자,105,헛,0x9779~0x977A,0,00,10,0x1DA76,D1,E1,0x1D770,0x28,0x0F9,e9ae2b
0x977A,118,문자,105,헛,0x9779~0x977A,1,17,E4,0x1DA75,E9,B6,0x1D770,0x28,0x0FA,e9ae2b
0x977B,119,문자,106,소,0x977B~0x977C,0,00,D0,0x1DA74,D3,A3,0x1D770,0x28,0x0FB,e9ae2b
0x977C,119,문자,106,소,0x977B~0x977C,1,1A,3D,0x1DA73,EE,11,0x1D770,0x28,0x0FC,e9ae2b
0x977D,120,문자,107,리,0x977D~0x977E,0,00,70,0x1DA72,D5,45,0x1D770,0x28,0x0FD,e9ae2b
0x977E,120,문자,107,리,0x977D~0x977E,1,03,34,0x1DA71,D9,0A,0x1D770,0x28,0x0FE,e9ae2b
0x977F,121,문자,108,␠,0x977F~0x9780,0,16,18,0x1DA70,EE,F0,0x1D770,0x28,0x0FF,e2f0d9
0x9780,121,문자,108,␠,0x977F~0x9780,1,00,12,0x1DA6F,D9,EB,0x1D770,0x28,0x100,e2f0d9
0x9781,122,문자,109,집,0x9781~0x9782,0,D8,50,0x1DA6E,B2,2A,0x1D770,0x28,0x101,e9ae2b
0x9782,122,문자,109,집,0x9781~0x9782,1,BE,E0,0x1DA6D,99,BB,0x1D770,0x28,0x102,e9ae2b
0x9783,123,문자,110,어,0x9783~0x9784,0,E8,00,0x1DA6C,C4,DC,0x1D770,0x28,0x103,e9ae2b
0x9784,123,문자,110,어,0x9783~0x9784,1,28,70,0x1DA6B,05,4D,0x1D770,0x28,0x104,e9ae2b
0x9785,124,문자,111,쳐,0x9785~0x9786,0,48,40,0x1DA6A,26,1E,0x1D770,0x28,0x105,e9ae2b
0x9786,124,문자,111,쳐,0x9785~0x9786,1,7F,E1,0x1DA69,5E,C0,0x1D770,0x28,0x106,e9ae2b
0x9787,125,문자,112,！,0x9787~0x9788,0,A8,A0,0x1DA68,88,80,0x1D770,0x28,0x107,e2f0d9
0x9788,125,문자,112,！,0x9787~0x9788,1,28,12,0x1DA67,09,F3,0x1D770,0x28,0x108,e2f0d9
0x9789,126,제어,,,0x9789~0x978B,0,98,19,0x1DA66,7A,FB,0x1D770,0x28,0x109,fce4d6
0x978A,126,제어,,,0x9789~0x978B,1,28,00,0x1DA65,0B,E3,0x1D770,0x28,0x10A,fce4d6
0x978B,126,제어,,,0x9789~0x978B,2,A8,68,0x1DA64,8C,4C,0x1D770,0x28,0x10B,fce4d6
0x978C,127,제어,,,0x978C~0x978D,0,FA,15,0x1DA63,DF,FA,0x1D770,0x28,0x10C,fce4d6
0x978D,127,제어,,,0x978C~0x978D,1,78,00,0x1DA62,5E,E6,0x1D770,0x28,0x10D,fce4d6
0x978E,128,제어,,,0x978E~0x978F,0,42,17,0x1DA61,29,FE,0x1D770,0x28,0x10E,fce4d6
0x978F,128,제어,,,0x978E~0x978F,1,F8,00,0x1DA60,E0,E8,0x1D770,0x28,0x10F,fce4d6
0x9790,129,제어,,,0x9790~0x9792,0,28,1A,0x1DA5F,11,03,0x1D770,0x28,0x110,fce4d6
0x9791,129,제어,,,0x9790~0x9792,1,D8,00,0x1DA5E,C2,EA,0x1D770,0x28,0x111,fce4d6
0x9792,129,제어,,,0x9790~0x9792,2,60,03,0x1DA5D,4B,EE,0x1D770,0x28,0x112,fce4d6
0x9793,130,제어,,,0x9793~0x9794,0,20,16,0x1DA5C,0C,02,0x1D770,0x28,0x113,fce4d6
0x9794,130,제어,,,0x9793~0x9794,1,12,00,0x1DA5B,FF,ED,0x1D770,0x28,0x114,fce4d6
0x9795,131,문자,113,인,0x9795~0x9796,0,D8,A8,0x1DA5A,C6,96,0x1D770,0x28,0x115,e2f0d9
0x9796,131,문자,113,인,0x9795~0x9796,1,BE,DE,0x1DA59,AD,CD,0x1D770,0x28,0x116,e2f0d9
0x9797,132,문자,114,간,0x9797~0x9798,0,68,C8,0x1DA58,58,B8,0x1D770,0x28,0x117,e2f0d9
0x9798,132,문자,114,간,0x9797~0x9798,1,A9,17,0x1DA57,9A,08,0x1D770,0x28,0x118,e2f0d9
0x9799,133,문자,115,은,0x9799~0x979A,0,68,48,0x1DA56,5A,3A,0x1D770,0x28,0x119,e2f0d9
0x979A,133,문자,115,은,0x9799~0x979A,1,6C,DE,0x1DA55,5F,D1,0x1D770,0x28,0x11A,e2f0d9
0x979B,134,문자,116,␠,0x979B~0x979C,0,E8,18,0x1DA54,DC,0C,0x1D770,0x28,0x11B,e2f0d9
0x979C,134,문자,116,␠,0x979B~0x979C,1,28,12,0x1DA53,1D,07,0x1D770,0x28,0x11C,e2f0d9
0x979D,135,문자,117,본,0x979D~0x979E,0,20,C8,0x1DA52,16,BE,0x1D770,0x28,0x11D,e2f0d9
0x979E,135,문자,117,본,0x979D~0x979E,1,12,3B,0x1DA51,09,32,0x1D770,0x28,0x11E,e2f0d9
0x979F,136,문자,118,래,0x979F~0x97A0,0,D8,38,0x1DA50,D0,30,0x1D770,0x28,0x11F,e2f0d9
0x97A0,136,문자,118,래,0x979F~0x97A0,1,F7,31,0x1DA4F,F0,2A,0x1D770,0x28,0x120,e2f0d9
0x97A1,137,문자,119,부,0x97A1~0x97A2,0,38,08,0x1DA4E,32,02,0x1D770,0x28,0x121,e2f0d9
0x97A2,137,문자,119,부,0x97A1~0x97A2,1,28,3C,0x1DA4D,23,37,0x1D770,0x28,0x122,e2f0d9
0x97A3,138,문자,120,터,0x97A3~0x97A4,0,68,58,0x1DA4C,64,54,0x1D770,0x28,0x123,e2f0d9
0x97A4,138,문자,120,터,0x97A3~0x97A4,1,28,E2,0x1DA4B,25,DF,0x1D770,0x28,0x124,e2f0d9
0x97A5,139,문자,121,␠,0x97A5~0x97A6,0,88,18,0x1DA4A,86,16,0x1D770,0x28,0x125,e2f0d9
0x97A6,139,문자,121,␠,0x97A5~0x97A6,1,41,12,0x1DA49,40,11,0x1D770,0x28,0x126,e2f0d9
0x97A7,140,문자,122,악,0x97A7~0x97A8,0,E8,08,0x1DA48,E8,08,0x1D770,0x28,0x127,e2f0d9
0x97A8,140,문자,122,악,0x97A7~0x97A8,1,29,58,0x1DA47,2A,59,0x1D770,0x28,0x128,e2f0d9
0x97A9,141,문자,123,한,0x97A9~0x97AA,0,C8,78,0x1DA46,CA,7A,0x1D770,0x28,0x129,e2f0d9
0x97AA,141,문자,123,한,0x97A9~0x97AA,1,38,E3,0x1DA45,3B,E6,0x1D770,0x28,0x12A,e2f0d9
0x97AB,142,문자,124,␠,0x97AB~0x97AC,0,F8,18,0x1DA44,FC,1C,0x1D770,0x28,0x12B,e2f0d9
0x97AC,142,문자,124,␠,0x97AB~0x97AC,1,19,12,0x1DA43,1E,17,0x1D770,0x28,0x12C,e2f0d9
0x97AD,143,문자,125,존,0x97AD~0x97AE,0,D8,F8,0x1DA42,DE,FE,0x1D770,0x28,0x12D,e2f0d9
0x97AE,143,문자,125,존,0x97AD~0x97AE,1,40,EF,0x1DA41,47,F6,0x1D770,0x28,0x12E,e2f0d9
0x97AF,144,문자,126,재,0x97AF~0x97B0,0,A8,78,0x1DA40,B0,80,0x1D770,0x28,0x12F,e2f0d9
0x97B0,144,문자,126,재,0x97AF~0x97B0,1,28,DF,0x1DA3F,31,E8,0x1D770,0x28,0x130,e2f0d9
0x97B1,145,문자,127,、,0x97B1~0x97B2,0,E8,20,0x1DA3E,F2,2A,0x1D770,0x28,0x131,e2f0d9
0x97B2,145,문자,127,、,0x97B1~0x97B2,1,28,12,0x1DA3D,33,1D,0x1D770,0x28,0x132,e2f0d9
0x97B3,146,문자,128,그,0x97B3~0x97B4,0,08,58,0x1DA3C,14,64,0x1D770,0x28,0x133,e2f0d9
0x97B4,146,문자,128,그,0x97B3~0x97B4,1,28,21,0x1DA3B,35,2E,0x1D770,0x28,0x134,e2f0d9
0x97B5,147,문자,129,것,0x97B5~0x97B6,0,A0,F8,0x1DA3A,AE,06,0x1D770,0x28,0x135,e2f0d9
0x97B6,147,문자,129,것,0x97B5~0x97B6,1,12,1D,0x1DA39,21,2C,0x1D770,0x28,0x136,e2f0d9
0x97B7,148,문자,130,이,0x97B7~0x97B8,0,15,98,0x1DA38,25,A8,0x1D770,0x28,0x137,e2f0d9
0x97B8,148,문자,130,이,0x97B7~0x97B8,1,00,DE,0x1DA37,11,EF,0x1D770,0x28,0x138,e2f0d9
0x97B9,149,문자,131,␠,0x97B9~0x97BA,0,08,18,0x1DA36,1A,2A,0x1D770,0x28,0x139,e2f0d9
0x97BA,149,문자,131,␠,0x97B9~0x97BA,1,28,12,0x1DA35,3B,25,0x1D770,0x28,0x13A,e2f0d9
0x97BB,150,문자,132,인,0x97BB~0x97BC,0,E8,A8,0x1DA34,FC,BC,0x1D770,0x28,0x13B,e2f0d9
0x97BC,150,문자,132,인,0x97BB~0x97BC,1,29,DE,0x1DA33,3E,F3,0x1D770,0x28,0x13C,e2f0d9
0x97BD,151,문자,133,간,0x97BD~0x97BE,0,78,C8,0x1DA32,8E,DE,0x1D770,0x28,0x13D,e2f0d9
0x97BE,151,문자,133,간,0x97BD~0x97BE,1,19,17,0x1DA31,30,2E,0x1D770,0x28,0x13E,e2f0d9
0x97BF,152,문자,134,들,0x97BF~0x97C0,0,20,18,0x1DA30,38,30,0x1D770,0x28,0x13F,e2f0d9
0x97C0,152,문자,134,들,0x97BF~0x97C0,1,12,30,0x1DA2F,2B,49,0x1D770,0x28,0x140,e2f0d9
0x97C1,153,문자,135,의,0x97C1~0x97C2,0,D8,88,0x1DA2E,F2,A2,0x1D770,0x28,0x141,e2f0d9
0x97C2,153,문자,135,의,0x97C1~0x97C2,1,FB,DE,0x1DA2D,16,F9,0x1D770,0x28,0x142,e2f0d9
0x97C3,154,문자,136,␠,0x97C3~0x97C4,0,48,18,0x1DA2C,64,34,0x1D770,0x28,0x143,e2f0d9
0x97C4,154,문자,136,␠,0x97C3~0x97C4,1,28,12,0x1DA2B,45,2F,0x1D770,0x28,0x144,e2f0d9
0x97C5,155,문자,137,타,0x97C5~0x97C6,0,18,28,0x1DA2A,36,46,0x1D770,0x28,0x145,e2f0d9
0x97C6,155,문자,137,타,0x97C5~0x97C6,1,19,E2,0x1DA29,38,01,0x1D770,0x28,0x146,e2f0d9
0x97C7,156,문자,138,고,0x97C7~0x97C8,0,20,88,0x1DA28,40,A8,0x1D770,0x28,0x147,e2f0d9
0x97C8,156,문자,138,고,0x97C7~0x97C8,1,12,20,0x1DA27,33,41,0x1D770,0x28,0x148,e2f0d9
0x97CA,157,문자,139,난,0x97C9~0x97CA,1,EE,24,0x1DA25,11,47,0x1D770,0x28,0x14A,e2f0d9
0x97CB,158,문자,140,␠,0x97CB~0x97CC,0,28,18,0x1DA24,4C,3C,0x1D770,0x28,0x14B,e2f0d9
0x97CC,158,문자,140,␠,0x97CB~0x97CC,1,39,12,0x1DA23,5E,37,0x1D770,0x28,0x14C,e2f0d9
0x97CD,159,문자,141,본,0x97CD~0x97CE,0,E8,C8,0x1DA22,0E,EE,0x1D770,0x28,0x14D,e2f0d9
0x97CE,159,문자,141,본,0x97CD~0x97CE,1,5C,3B,0x1DA21,83,62,0x1D770,0x28,0x14E,e2f0d9
0x97CF,160,문자,142,성,0x97CF~0x97D0,0,78,98,0x1DA20,A0,C0,0x1D770,0x28,0x14F,e2f0d9
0x97D0,160,문자,142,성,0x97CF~0x97D0,1,19,3D,0x1DA1F,42,66,0x1D770,0x28,0x150,e2f0d9
0x97D1,161,문자,143,이,0x97D1~0x97D2,0,78,98,0x1DA1E,A2,C2,0x1D770,0x28,0x151,e2f0d9
0x97D2,161,문자,143,이,0x97D1~0x97D2,1,F2,DE,0x1DA1D,1D,09,0x1D770,0x28,0x152,e2f0d9
0x97D3,162,문자,144,다,0x97D3~0x97D4,0,68,C8,0x1DA1C,94,F4,0x1D770,0x28,0x153,e2f0d9
0x97D4,162,문자,144,다,0x97D3~0x97D4,1,18,27,0x1DA1B,45,54,0x1D770,0x28,0x154,e2f0d9
0x97D5,163,문자,145,！,0x97D5~0x97D6,0,E8,A0,0x1DA1A,16,CE,0x1D770,0x28,0x155,e2f0d9
0x97D6,163,문자,145,！,0x97D5~0x97D6,1,28,12,0x1DA19,57,41,0x1D770,0x28,0x156,e2f0d9
0x97D7,164,제어,,,0x97D7~0x97D8,0,C8,15,0x1DA18,F8,45,0x1D770,0x28,0x157,fce4d6
0x97D8,164,제어,,,0x97D7~0x97D8,1,18,00,0x1DA17,49,31,0x1D770,0x28,0x158,fce4d6
0x97D9,165,문자,146,서,0x97D9~0x97DA,0,F8,58,0x1DA16,2A,8A,0x1D770,0x28,0x159,e2f0d9
0x97DA,165,문자,146,서,0x97D9~0x97DA,1,63,3D,0x1DA15,96,70,0x1D770,0x28,0x15A,e2f0d9
0x97DB,166,문자,147,로,0x97DB~0x97DC,0,F8,D8,0x1DA14,2C,0C,0x1D770,0x28,0x15B,e2f0d9
0x97DC,166,문자,147,로,0x97DB~0x97DC,1,59,31,0x1DA13,8E,66,0x1D770,0x28,0x15C,e2f0d9
0x97DD,167,문자,148,␠,0x97DD~0x97DE,0,20,18,0x1DA12,56,4E,0x1D770,0x28,0x15D,e2f0d9
0x97DF,168,문자,149,속,0x97DF~0x97E0,0,A8,E8,0x1DA10,E0,20,0x1D770,0x28,0x15F,e2f0d9
0x97E0,168,문자,149,속,0x97DF~0x97E0,1,28,3D,0x1DA0F,61,76,0x1D770,0x28,0x160,e2f0d9
0x97E2,169,문자,150,이,0x97E1~0x97E2,1,38,DE,0x1DA0D,73,19,0x1D770,0x28,0x162,e2f0d9
0x97E3,170,문자,151,고,0x97E3~0x97E4,0,08,88,0x1DA0C,44,C4,0x1D770,0x28,0x163,e2f0d9
0x97E4,170,문자,151,고,0x97E3~0x97E4,1,29,20,0x1DA0B,66,5D,0x1D770,0x28,0x164,e2f0d9
0x97E5,171,문자,152,、,0x97E5~0x97E6,0,18,20,0x1DA0A,56,5E,0x1D770,0x28,0x165,e2f0d9
0x97E6,171,문자,152,、,0x97E5~0x97E6,1,7C,12,0x1DA09,BB,51,0x1D770,0x28,0x166,e2f0d9
0x97E7,172,문자,153,상,0x97E7~0x97E8,0,88,28,0x1DA08,C8,68,0x1D770,0x28,0x167,e2f0d9
0x97E8,172,문자,153,상,0x97E7~0x97E8,1,DB,3D,0x1DA07,1C,7E,0x1D770,0x28,0x168,e2f0d9
0x97E9,173,문자,154,처,0x97E9~0x97EA,0,B8,08,0x1DA06,FA,4A,0x1D770,0x28,0x169,e2f0d9
0x97EA,173,문자,154,처,0x97E9~0x97EA,1,28,E1,0x1DA05,6B,24,0x1D770,0x28,0x16A,e2f0d9
0x97EB,174,문자,155,␠,0x97EB~0x97EC,0,F8,18,0x1DA04,3C,5C,0x1D770,0x28,0x16B,e2f0d9
0x97EC,174,문자,155,␠,0x97EB~0x97EC,1,65,12,0x1DA03,AA,57,0x1D770,0x28,0x16C,e2f0d9
0x97EE,175,문자,156,입,0x97ED~0x97EE,1,28,DE,0x1DA01,6F,25,0x1D770,0x28,0x16E,e2f0d9
0x97EF,176,문자,157,히,0x97EF~0x97F0,0,58,68,0x1DA00,A0,B0,0x1D770,0x28,0x16F,e2f0d9
0x97F0,176,문자,157,히,0x97EF~0x97F0,1,A1,E5,0x1D9FF,EA,2E,0x1D770,0x28,0x170,e2f0d9
0x97F1,177,문자,158,고,0x97F1~0x97F2,0,38,88,0x1D9FE,82,D2,0x1D770,0x28,0x171,e2f0d9
0x97F2,177,문자,158,고,0x97F1~0x97F2,1,58,20,0x1D9FD,A3,6B,0x1D770,0x28,0x172,e2f0d9
0x97F3,178,문자,159,、,0x97F3~0x97F4,0,C8,20,0x1D9FC,14,6C,0x1D770,0x28,0x173,e2f0d9
0x97F4,178,문자,159,、,0x97F3~0x97F4,1,18,12,0x1D9FB,65,5F,0x1D770,0x28,0x174,e2f0d9
0x97F5,179,문자,160,피,0x97F5~0x97F6,0,28,38,0x1D9FA,76,86,0x1D770,0x28,0x175,e2f0d9
0x97F6,179,문자,160,피,0x97F5~0x97F6,1,18,E3,0x1D9F9,67,32,0x1D770,0x28,0x176,e2f0d9
0x97F7,180,문자,161,를,0x97F7~0x97F8,0,D8,58,0x1D9F8,28,A8,0x1D770,0x28,0x177,e2f0d9
0x97F8,180,문자,161,를,0x97F7~0x97F8,1,38,34,0x1D9F7,89,85,0x1D770,0x28,0x178,e2f0d9
0x97F9,181,문자,162,␠,0x97F9~0x97FA,0,68,18,0x1D9F6,BA,6A,0x1D770,0x28,0x179,e2f0d9
0x97FA,181,문자,162,␠,0x97F9~0x97FA,1,18,12,0x1D9F5,6B,65,0x1D770,0x28,0x17A,e2f0d9
0x97FB,182,문자,163,흘,0x97FB~0x97FC,0,28,38,0x1D9F4,7C,8C,0x1D770,0x28,0x17B,e2f0d9
0x97FC,182,문자,163,흘,0x97FB~0x97FC,1,38,E5,0x1D9F3,8D,3A,0x1D770,0x28,0x17C,e2f0d9
0x97FD,183,문자,164,리,0x97FD~0x97FE,0,E8,78,0x1D9F2,3E,CE,0x1D770,0x28,0x17D,e2f0d9
0x97FE,183,문자,164,리,0x97FD~0x97FE,1,28,34,0x1D9F1,7F,8B,0x1D770,0x28,0x17E,e2f0d9
0x97FF,184,문자,165,는,0x97FF~0x9800,0,B8,E8,0x1D9F0,10,40,0x1D770,0x28,0x17F,e2f0d9
0x9800,184,문자,165,는,0x97FF~0x9800,1,18,25,0x1D9EF,71,7E,0x1D770,0x28,0x180,e2f0d9
0x9801,185,문자,166,␠,0x9801~0x9802,0,20,18,0x1D9EE,7A,72,0x1D770,0x28,0x181,e2f0d9
0x9803,186,문자,167,운,0x9803~0x9804,0,48,F8,0x1D9EC,A4,54,0x1D770,0x28,0x183,e2f0d9
0x9804,186,문자,167,운,0x9803~0x9804,1,3B,D1,0x1D9EB,98,2E,0x1D770,0x28,0x184,e2f0d9
0x9805,187,문자,168,명,0x9805~0x9806,0,18,98,0x1D9EA,76,F6,0x1D770,0x28,0x185,e2f0d9
0x9806,187,문자,168,명,0x9805~0x9806,1,1A,35,0x1D9E9,79,94,0x1D770,0x28,0x186,e2f0d9
0x9807,188,문자,169,이,0x9807~0x9808,0,A8,98,0x1D9E8,08,F8,0x1D770,0x28,0x187,e2f0d9
0x9808,188,문자,169,이,0x9807~0x9808,1,3A,DE,0x1D9E7,9B,3F,0x1D770,0x28,0x188,e2f0d9
0x9809,189,문자,170,라,0x9809~0x980A,0,98,F8,0x1D9E6,FA,5A,0x1D770,0x28,0x189,e2f0d9
0x980A,189,문자,170,라,0x9809~0x980A,1,1B,30,0x1D9E5,7E,93,0x1D770,0x28,0x18A,e2f0d9
0x980B,190,문자,171,면,0x980B~0x980C,0,E8,78,0x1D9E4,4C,DC,0x1D770,0x28,0x18B,e2f0d9
0x980C,190,문자,171,면,0x980B~0x980C,1,28,35,0x1D9E3,8D,9A,0x1D770,0x28,0x18C,e2f0d9
0x980D,191,문자,172,、,0x980D~0x980E,0,F8,20,0x1D9E2,5E,86,0x1D770,0x28,0x18D,e2f0d9
0x980E,191,문자,172,、,0x980D~0x980E,1,C0,12,0x1D9E1,27,79,0x1D770,0x28,0x18E,e2f0d9
0x980F,192,문자,173,이,0x980F~0x9810,0,E8,98,0x1D9E0,50,00,0x1D770,0x28,0x18F,e2f0d9
0x9810,192,문자,173,이,0x980F~0x9810,1,B6,DE,0x1D9DF,1F,47,0x1D770,0x28,0x190,e2f0d9
0x9811,193,문자,174,␠,0x9811~0x9812,0,88,18,0x1D9DE,F2,82,0x1D770,0x28,0x191,e2f0d9
0x9812,193,문자,174,␠,0x9811~0x9812,1,38,12,0x1D9DD,A3,7D,0x1D770,0x28,0x192,e2f0d9
0x9813,194,문자,175,승,0x9813~0x9814,0,60,B8,0x1D9DC,CC,24,0x1D770,0x28,0x193,e2f0d9
0x9814,194,문자,175,승,0x9813~0x9814,1,12,3F,0x1D9DB,7F,AC,0x1D770,0x28,0x194,e2f0d9
0x9815,195,문자,176,리,0x9815~0x9816,0,60,78,0x1D9DA,CE,E6,0x1D770,0x28,0x195,e2f0d9
0x9816,195,문자,176,리,0x9815~0x9816,1,12,34,0x1D9D9,81,A3,0x1D770,0x28,0x196,e2f0d9
0x9817,196,문자,177,가,0x9817~0x9818,0,A0,A8,0x1D9D8,10,18,0x1D770,0x28,0x197,e2f0d9
0x9818,196,문자,177,가,0x9817~0x9818,1,12,17,0x1D9D7,83,88,0x1D770,0x28,0x198,e2f0d9
0x9819,197,문자,178,␠,0x9819~0x981A,0,19,18,0x1D9D6,8B,8A,0x1D770,0x28,0x199,e2f0d9
0x981A,197,문자,178,␠,0x9819~0x981A,1,00,12,0x1D9D5,73,85,0x1D770,0x28,0x19A,e2f0d9
0x981B,198,문자,179,무,0x981B~0x981C,0,78,08,0x1D9D4,EC,7C,0x1D770,0x28,0x19B,e2f0d9
0x981C,198,문자,179,무,0x981B~0x981C,1,15,36,0x1D9D3,8A,AB,0x1D770,0x28,0x19C,e2f0d9
0x981D,199,문자,180,슨,0x981D~0x981E,0,00,88,0x1D9D2,76,FE,0x1D770,0x28,0x19D,e2f0d9
0x981E,199,문자,180,슨,0x981D~0x981E,1,17,3F,0x1D9D1,8E,B6,0x1D770,0x28,0x19E,e2f0d9
0x981F,200,문자,181,␠,0x981F~0x9820,0,00,18,0x1D9D0,78,90,0x1D770,0x28,0x19F,e2f0d9
0x9820,200,문자,181,␠,0x981F~0x9820,1,1A,12,0x1D9CF,93,8B,0x1D770,0x28,0x1A0,e2f0d9
0x9821,201,문자,182,의,0x9821~0x9822,0,00,88,0x1D9CE,7A,02,0x1D770,0x28,0x1A1,e2f0d9
0x9822,201,문자,182,의,0x9821~0x9822,1,04,DE,0x1D9CD,7F,59,0x1D770,0x28,0x1A2,e2f0d9
0x9823,202,문자,183,미,0x9823~0x9824,0,16,58,0x1D9CC,92,D4,0x1D770,0x28,0x1A3,e2f0d9
0x9824,202,문자,183,미,0x9823~0x9824,1,00,39,0x1D9CB,7D,B6,0x1D770,0x28,0x1A4,e2f0d9
0x9825,203,문자,184,가,0x9825~0x9826,0,10,A8,0x1D9CA,8E,26,0x1D770,0x28,0x1A5,e2f0d9
0x9826,203,문자,184,가,0x9825~0x9826,1,28,17,0x1D9C9,A7,96,0x1D770,0x28,0x1A6,e2f0d9
0x9827,204,문자,185,␠,0x9827~0x9828,0,C0,18,0x1D9C8,40,98,0x1D770,0x28,0x1A7,e2f0d9
0x9828,204,문자,185,␠,0x9827~0x9828,1,18,12,0x1D9C7,99,93,0x1D770,0x28,0x1A8,e2f0d9
0x9829,205,문자,186,있,0x9829~0x982A,0,60,F8,0x1D9C6,E2,7A,0x1D770,0x28,0x1A9,e2f0d9
0x982A,205,문자,186,있,0x9829~0x982A,1,18,DE,0x1D9C5,9B,61,0x1D770,0x28,0x1AA,e2f0d9
0x982B,206,문자,187,겠,0x982B~0x982C,0,A0,18,0x1D9C4,24,9C,0x1D770,0x28,0x1AB,e2f0d9
0x982C,206,문자,187,겠,0x982B~0x982C,1,12,20,0x1D9C3,97,A5,0x1D770,0x28,0x1AC,e2f0d9
0x982D,207,문자,188,느,0x982D~0x982E,0,D0,D8,0x1D9C2,56,5E,0x1D770,0x28,0x1AD,e2f0d9
0x982E,207,문자,188,느,0x982D~0x982E,1,BE,25,0x1D9C1,45,AC,0x1D770,0x28,0x1AE,e2f0d9
0x982F,208,문자,189,냐,0x982F~0x9830,0,F0,38,0x1D9C0,78,C0,0x1D770,0x28,0x1AF,e2f0d9
0x9830,208,문자,189,냐,0x982F~0x9830,1,28,25,0x1D9BF,B1,AE,0x1D770,0x28,0x1B0,e2f0d9
0x9831,209,문자,190,、,0x9831~0x9832,0,D0,20,0x1D9BE,5A,AA,0x1D770,0x28,0x1B1,e2f0d9
0x9832,209,문자,190,、,0x9831~0x9832,1,60,12,0x1D9BD,EB,9D,0x1D770,0x28,0x1B2,e2f0d9
0x9833,210,문자,191,바,0x9833~0x9834,0,80,88,0x1D9BC,0C,14,0x1D770,0x28,0x1B3,e2f0d9
0x9834,210,문자,191,바,0x9833~0x9834,1,19,39,0x1D9BB,A6,C6,0x1D770,0x28,0x1B4,e2f0d9
0x9835,211,문자,192,리,0x9835~0x9836,0,30,78,0x1D9BA,BE,06,0x1D770,0x28,0x1B5,e2f0d9
0x9836,211,문자,192,리,0x9835~0x9836,1,38,34,0x1D9B9,C7,C3,0x1D770,0x28,0x1B6,e2f0d9
0x9837,212,문자,193,스,0x9837~0x9838,0,A0,78,0x1D9B8,30,08,0x1D770,0x28,0x1B7,e2f0d9
0x9838,212,문자,193,스,0x9837~0x9838,1,28,3F,0x1D9B7,B9,D0,0x1D770,0x28,0x1B8,e2f0d9
0x9839,213,문자,194,의,0x9839~0x983A,0,40,88,0x1D9B6,D2,1A,0x1D770,0x28,0x1B9,e2f0d9
0x983A,213,문자,194,의,0x9839~0x983A,1,18,DE,0x1D9B5,AB,71,0x1D770,0x28,0x1BA,e2f0d9
0x983B,214,문자,195,␠,0x983B~0x983C,0,A0,18,0x1D9B4,34,AC,0x1D770,0x28,0x1BB,e2f0d9
0x983D,215,문자,196,전,0x983D~0x983E,0,30,B8,0x1D9B2,C6,4E,0x1D770,0x28,0x1BD,e2f0d9
0x983E,215,문자,196,전,0x983D~0x983E,1,74,DF,0x1D9B1,0B,76,0x1D770,0x28,0x1BE,e2f0d9
0x983F,216,문자,197,사,0x983F~0x9840,0,F0,E8,0x1D9B0,88,80,0x1D770,0x28,0x1BF,e2f0d9
0x9840,216,문자,197,사,0x983F~0x9840,1,28,3C,0x1D9AF,C1,D5,0x1D770,0x28,0x1C0,e2f0d9
0x9841,217,문자,198,여,0x9841~0x9842,0,D0,58,0x1D9AE,6A,F2,0x1D770,0x28,0x1C1,e2f0d9
0x9842,217,문자,198,여,0x9841~0x9842,1,FB,9F,0x1D9AD,96,3A,0x1D770,0x28,0x1C2,e2f0d9
0x9843,218,문자,199,・,0x9843~0x9844,0,40,60,0x1D9AC,DC,FC,0x1D770,0x28,0x1C3,e2f0d9
0x9844,218,문자,199,・,0x9843~0x9844,1,28,12,0x1D9AB,C5,AF,0x1D770,0x28,0x1C4,e2f0d9
0x9845,219,문자,200,・,0x9845~0x9846,0,10,60,0x1D9AA,AE,FE,0x1D770,0x28,0x1C5,e2f0d9
0x9846,219,문자,200,・,0x9845~0x9846,1,19,12,0x1D9A9,B8,B1,0x1D770,0x28,0x1C6,e2f0d9
0x9847,220,문자,201,・,0x9847~0x9848,0,20,60,0x1D9A8,C0,00,0x1D770,0x28,0x1C7,e2f0d9
0x9848,220,문자,201,・,0x9847~0x9848,1,18,12,0x1D9A7,B9,B3,0x1D770,0x28,0x1C8,e2f0d9
