runtime_addr,row,kind,slot,char,row_addr,byte_index_in_row,decoded_old,decoded_new,disk_offset,raw_old,raw_new,payload_start,decode_key,segment_index,fill
0x9784,112,문자,81,␠,0x9784~0x9785,0,C8,18,0x1BDFB,A4,F4,0x1BB00,0x29,0x104,e2f0d9
0x9785,112,문자,81,␠,0x9784~0x9785,1,41,12,0x1BDFA,1E,EF,0x1BB00,0x29,0x105,e2f0d9
0x9786,113,문자,82,그,0x9786~0x9787,0,C8,58,0x1BDF9,A6,36,0x1BB00,0x29,0x106,e2f0d9
0x9787,113,문자,82,그,0x9786~0x9787,1,18,21,0x1BDF8,F7,00,0x1BB00,0x29,0x107,e2f0d9
0x9788,114,문자,83,러,0x9788~0x9789,0,58,48,0x1BDF7,38,28,0x1BB00,0x29,0x108,e2f0d9
0x9789,114,문자,83,러,0x9788~0x9789,1,29,31,0x1BDF6,0A,12,0x1BB00,0x29,0x109,e2f0d9
0x978A,115,문자,84,느,0x978A~0x978B,0,B8,D8,0x1BDF5,9A,BA,0x1BB00,0x29,0x10A,e2f0d9
0x978B,115,문자,84,느,0x978A~0x978B,1,38,25,0x1BDF4,1B,08,0x1BB00,0x29,0x10B,e2f0d9
0x978C,116,문자,85,냐,0x978C~0x978D,0,88,38,0x1BDF3,6C,1C,0x1BB00,0x29,0x10C,e2f0d9
0x978D,116,문자,85,냐,0x978C~0x978D,1,18,25,0x1BDF2,FD,0A,0x1BB00,0x29,0x10D,e2f0d9
0x978E,117,문자,86,？,0x978E~0x978F,0,68,90,0x1BDF1,4E,76,0x1BB00,0x29,0x10E,e2f0d9
0x978F,117,문자,86,？,0x978E~0x978F,1,28,12,0x1BDF0,0F,F9,0x1BB00,0x29,0x10F,e2f0d9
0x9790,118,문자,87,␠,0x9790~0x9791,0,A8,18,0x1BDEF,90,00,0x1BB00,0x29,0x110,e2f0d9
0x9791,118,문자,87,␠,0x9790~0x9791,1,18,12,0x1BDEE,01,FB,0x1BB00,0x29,0x111,e2f0d9
0x9793,119,문자,88,목,0x9792~0x9793,1,38,35,0x1BDEC,23,20,0x1BB00,0x29,0x113,e2f0d9
0x9794,120,문자,89,소,0x9794~0x9795,0,E8,D8,0x1BDEB,D4,C4,0x1BB00,0x29,0x114,e2f0d9
0x9795,120,문자,89,소,0x9794~0x9795,1,19,3D,0x1BDEA,06,2A,0x1BB00,0x29,0x115,e2f0d9
0x9796,121,문자,90,리,0x9796~0x9797,0,30,78,0x1BDE9,1E,66,0x1BB00,0x29,0x116,e2f0d9
0x9797,121,문자,90,리,0x9796~0x9797,1,12,34,0x1BDE8,01,23,0x1BB00,0x29,0x117,e2f0d9
0x9798,122,문자,91,가,0x9798~0x9799,0,48,A8,0x1BDE7,38,98,0x1BB00,0x29,0x118,e2f0d9
0x9799,122,문자,91,가,0x9798~0x9799,1,3B,17,0x1BDE6,2C,08,0x1BB00,0x29,0x119,e2f0d9
0x979B,123,문자,92,␠,0x979A~0x979B,1,1A,12,0x1BDE4,0D,05,0x1BB00,0x29,0x11B,e2f0d9
0x979D,124,문자,93,떨,0x979C~0x979D,1,3A,30,0x1BDE2,2F,25,0x1BB00,0x29,0x11D,e2f0d9
0x979E,125,문자,94,리,0x979E~0x979F,0,28,78,0x1BDE1,1E,6E,0x1BB00,0x29,0x11E,e2f0d9
0x979F,125,문자,94,리,0x979E~0x979F,1,1A,34,0x1BDE0,11,2B,0x1BB00,0x29,0x11F,e2f0d9
0x97A0,126,문자,95,는,0x97A0~0x97A1,0,B8,E8,0x1BDDF,B0,E0,0x1BB00,0x29,0x120,e2f0d9
0x97A1,126,문자,95,는,0x97A0~0x97A1,1,18,25,0x1BDDE,11,1E,0x1BB00,0x29,0x121,e2f0d9
0x97A2,127,문자,96,구,0x97A2~0x97A3,0,98,08,0x1BDDD,92,02,0x1BB00,0x29,0x122,e2f0d9
0x97A3,127,문자,96,구,0x97A2~0x97A3,1,38,21,0x1BDDC,33,1C,0x1BB00,0x29,0x123,e2f0d9
0x97A4,128,문자,97,나,0x97A4~0x97A5,0,98,B8,0x1BDDB,94,B4,0x1BB00,0x29,0x124,e2f0d9
0x97A5,128,문자,97,나,0x97A4~0x97A5,1,55,24,0x1BDDA,52,21,0x1BB00,0x29,0x125,e2f0d9
0x97A6,129,문자,98,。,0x97A6~0x97A7,0,48,30,0x1BDD9,46,2E,0x1BB00,0x29,0x126,e2f0d9
0x97A7,129,문자,98,。,0x97A6~0x97A7,1,18,12,0x1BDD8,17,11,0x1BB00,0x29,0x127,e2f0d9
0x97A8,130,문자,99,바,0x97A8~0x97A9,0,68,88,0x1BDD7,68,88,0x1BB00,0x29,0x128,e2f0d9
0x97A9,130,문자,99,바,0x97A8~0x97A9,1,28,39,0x1BDD6,29,3A,0x1BB00,0x29,0x129,e2f0d9
0x97AA,131,문자,100,리,0x97AA~0x97AB,0,A8,78,0x1BDD5,AA,7A,0x1BB00,0x29,0x12A,e2f0d9
0x97AB,131,문자,100,리,0x97AA~0x97AB,1,18,34,0x1BDD4,1B,37,0x1BB00,0x29,0x12B,e2f0d9
0x97AC,132,문자,101,아,0x97AC~0x97AD,0,D8,08,0x1BDD3,DC,0C,0x1BB00,0x29,0x12C,e2f0d9
0x97AD,132,문자,101,아,0x97AC~0x97AD,1,38,56,0x1BDD2,3D,5B,0x1BB00,0x29,0x12D,e2f0d9
0x97AE,133,문자,102,에,0x97AE~0x97AF,0,68,48,0x1BDD1,6E,4E,0x1BB00,0x29,0x12E,e2f0d9
0x97AF,133,문자,102,에,0x97AE~0x97AF,1,18,9F,0x1BDD0,1F,A6,0x1BB00,0x29,0x12F,e2f0d9
0x97B0,134,문자,103,게,0x97B0~0x97B1,0,60,08,0x1BDCF,68,10,0x1BB00,0x29,0x130,e2f0d9
0x97B1,134,문자,103,게,0x97B0~0x97B1,1,12,20,0x1BDCE,1B,29,0x1BB00,0x29,0x131,e2f0d9
0x97B2,135,문자,104,␠,0x97B2~0x97B3,0,60,18,0x1BDCD,6A,22,0x1BB00,0x29,0x132,e2f0d9
0x97B4,136,문자,105,이,0x97B4~0x97B5,0,60,98,0x1BDCB,6C,A4,0x1BB00,0x29,0x134,e2f0d9
0x97B5,136,문자,105,이,0x97B4~0x97B5,1,12,DE,0x1BDCA,1F,EB,0x1BB00,0x29,0x135,e2f0d9
0x97B6,137,문자,106,미,0x97B6~0x97B7,0,E8,58,0x1BDC9,F6,66,0x1BB00,0x29,0x136,e2f0d9
0x97B7,137,문자,106,미,0x97B6~0x97B7,1,5B,39,0x1BDC8,6A,48,0x1BB00,0x29,0x137,e2f0d9
0x97B8,138,문자,107,␠,0x97B8~0x97B9,0,F8,18,0x1BDC7,08,28,0x1BB00,0x29,0x138,e2f0d9
0x97B9,138,문자,107,␠,0x97B8~0x97B9,1,28,12,0x1BDC6,39,23,0x1BB00,0x29,0x139,e2f0d9
0x97BA,139,문자,108,들,0x97BA~0x97BB,0,48,18,0x1BDC5,5A,2A,0x1BB00,0x29,0x13A,e2f0d9
0x97BB,139,문자,108,들,0x97BA~0x97BB,1,3B,30,0x1BDC4,4E,43,0x1BB00,0x29,0x13B,e2f0d9
0x97BC,140,문자,109,었,0x97BC~0x97BD,0,78,08,0x1BDC3,8C,1C,0x1BB00,0x29,0x13C,e2f0d9
0x97BD,140,문자,109,었,0x97BC~0x97BD,1,1A,7E,0x1BDC2,2F,93,0x1BB00,0x29,0x13D,e2f0d9
0x97BE,141,문자,110,을,0x97BE~0x97BF,0,B8,58,0x1BDC1,CE,6E,0x1BB00,0x29,0x13E,e2f0d9
0x97BF,141,문자,110,을,0x97BE~0x97BF,1,1A,DE,0x1BDC0,31,F5,0x1BB00,0x29,0x13F,e2f0d9
0x97C0,142,문자,111,␠,0x97C0~0x97C1,0,38,18,0x1BDBF,50,30,0x1BB00,0x29,0x140,e2f0d9
0x97C1,142,문자,111,␠,0x97C0~0x97C1,1,3B,12,0x1BDBE,54,2B,0x1BB00,0x29,0x141,e2f0d9
0x97C2,143,문자,112,터,0x97C2~0x97C3,0,68,58,0x1BDBD,82,72,0x1BB00,0x29,0x142,e2f0d9
0x97C3,143,문자,112,터,0x97C2~0x97C3,1,2A,E2,0x1BDBC,45,FD,0x1BB00,0x29,0x143,e2f0d9
0x97C4,144,문자,113,・,0x97C4~0x97C5,0,38,60,0x1BDBB,54,7C,0x1BB00,0x29,0x144,e2f0d9
0x97C5,144,문자,113,・,0x97C4~0x97C5,1,1A,12,0x1BDBA,37,2F,0x1BB00,0x29,0x145,e2f0d9
0x97C6,145,문자,114,・,0x97C6~0x97C7,0,E8,60,0x1BDB9,06,7E,0x1BB00,0x29,0x146,e2f0d9
0x97C7,145,문자,114,・,0x97C6~0x97C7,1,28,12,0x1BDB8,47,31,0x1BB00,0x29,0x147,e2f0d9
0x97C8,146,문자,115,・,0x97C8~0x97C9,0,68,60,0x1BDB7,88,80,0x1BB00,0x29,0x148,e2f0d9
0x97C9,146,문자,115,・,0x97C8~0x97C9,1,64,12,0x1BDB6,85,33,0x1BB00,0x29,0x149,e2f0d9
0x97CA,147,문자,116,␠,0x97CA~0x97CB,0,20,18,0x1BDB5,42,3A,0x1BB00,0x29,0x14A,e2f0d9
0x97CC,148,문자,117,이,0x97CC~0x97CD,0,D8,98,0x1BDB3,FC,BC,0x1BB00,0x29,0x14C,e2f0d9
0x97CD,148,문자,117,이,0x97CC~0x97CD,1,19,DE,0x1BDB2,3E,03,0x1BB00,0x29,0x14D,e2f0d9
0x97CE,149,문자,118,␠,0x97CE~0x97CF,0,78,18,0x1BDB1,9E,3E,0x1BB00,0x29,0x14E,e2f0d9
0x97CF,149,문자,118,␠,0x97CE~0x97CF,1,19,12,0x1BDB0,40,39,0x1BB00,0x29,0x14F,e2f0d9
0x97D0,150,문자,119,몸,0x97D0~0x97D1,0,68,D8,0x1BDAF,90,00,0x1BB00,0x29,0x150,e2f0d9
0x97D1,150,문자,119,몸,0x97D0~0x97D1,1,28,35,0x1BDAE,51,5E,0x1BB00,0x29,0x151,e2f0d9
0x97D2,151,문자,120,은,0x97D2~0x97D3,0,08,48,0x1BDAD,32,72,0x1BB00,0x29,0x152,e2f0d9
0x97D3,151,문자,120,은,0x97D2~0x97D3,1,77,DE,0x1BDAC,A2,09,0x1BB00,0x29,0x153,e2f0d9
0x97D4,152,문자,121,␠,0x97D4~0x97D5,0,68,18,0x1BDAB,94,44,0x1BB00,0x29,0x154,e2f0d9
0x97D5,152,문자,121,␠,0x97D4~0x97D5,1,66,12,0x1BDAA,93,3F,0x1BB00,0x29,0x155,e2f0d9
0x97D6,153,문자,122,베,0x97D6~0x97D7,0,E8,98,0x1BDA9,16,C6,0x1BB00,0x29,0x156,e2f0d9
0x97D7,153,문자,122,베,0x97D6~0x97D7,1,28,3B,0x1BDA8,57,6A,0x1BB00,0x29,0x157,e2f0d9
0x97D8,154,문자,123,칸,0x97D8~0x97D9,0,98,D8,0x1BDA7,C8,08,0x1BB00,0x29,0x158,e2f0d9
0x97D9,154,문자,123,칸,0x97D8~0x97D9,1,B7,E1,0x1BDA6,E8,12,0x1BB00,0x29,0x159,e2f0d9
0x97DA,155,문자,124,티,0x97DA~0x97DB,0,B8,D8,0x1BDA5,EA,0A,0x1BB00,0x29,0x15A,e2f0d9
0x97DB,155,문자,124,티,0x97DA~0x97DB,1,8F,E2,0x1BDA4,C2,15,0x1BB00,0x29,0x15B,e2f0d9
0x97DC,156,문자,125,의,0x97DC~0x97DD,0,48,88,0x1BDA3,7C,BC,0x1BB00,0x29,0x15C,e2f0d9
0x97DD,156,문자,125,의,0x97DC~0x97DD,1,B9,DE,0x1BDA2,EE,13,0x1BB00,0x29,0x15D,e2f0d9
0x97DE,157,문자,126,␠,0x97DE~0x97DF,0,20,18,0x1BDA1,56,4E,0x1BB00,0x29,0x15E,e2f0d9
0x97E0,158,문자,127,군,0x97E0~0x97E1,0,D8,28,0x1BD9F,10,60,0x1BB00,0x29,0x160,e2f0d9
0x97E1,158,문자,127,군,0x97E0~0x97E1,1,3A,21,0x1BD9E,73,5A,0x1BB00,0x29,0x161,e2f0d9
0x97E2,159,문자,128,주,0x97E2~0x97E3,0,08,F8,0x1BD9D,42,32,0x1BB00,0x29,0x162,e2f0d9
0x97E3,159,문자,128,주,0x97E2~0x97E3,1,1B,F5,0x1BD9C,56,30,0x1BB00,0x29,0x163,e2f0d9
0x97E4,160,문자,129,이,0x97E4~0x97E5,0,C8,98,0x1BD9B,04,D4,0x1BB00,0x29,0x164,e2f0d9
0x97E5,160,문자,129,이,0x97E4~0x97E5,1,3A,DE,0x1BD9A,77,1B,0x1BB00,0x29,0x165,e2f0d9
0x97E6,161,문자,130,자,0x97E6~0x97E7,0,98,08,0x1BD99,D6,46,0x1BB00,0x29,0x166,e2f0d9
0x97E7,161,문자,130,자,0x97E6~0x97E7,1,1B,DF,0x1BD98,5A,1E,0x1BB00,0x29,0x167,e2f0d9
0x97E8,162,문자,131,、,0x97E8~0x97E9,0,08,20,0x1BD97,48,60,0x1BB00,0x29,0x168,e2f0d9
0x97E9,162,문자,131,、,0x97E8~0x97E9,1,28,12,0x1BD96,69,53,0x1BB00,0x29,0x169,e2f0d9
0x97EA,163,문자,132,삼,0x97EA~0x97EB,0,30,18,0x1BD95,72,5A,0x1BB00,0x29,0x16A,e2f0d9
0x97EB,163,문자,132,삼,0x97EA~0x97EB,1,12,3D,0x1BD94,55,80,0x1BB00,0x29,0x16B,e2f0d9
0x97EC,164,문자,133,계,0x97EC~0x97ED,0,15,78,0x1BD93,59,BC,0x1BB00,0x29,0x16C,e2f0d9
0x97ED,164,문자,133,계,0x97EC~0x97ED,1,00,20,0x1BD92,45,65,0x1BB00,0x29,0x16D,e2f0d9
0x97EE,165,문자,134,의,0x97EE~0x97EF,0,19,88,0x1BD91,5F,CE,0x1BB00,0x29,0x16E,e2f0d9
0x97EF,165,문자,134,의,0x97EE~0x97EF,1,00,DE,0x1BD90,47,25,0x1BB00,0x29,0x16F,e2f0d9
0x97F0,166,문자,135,␠,0x97F0~0x97F1,0,68,18,0x1BD8F,B0,60,0x1BB00,0x29,0x170,e2f0d9
0x97F1,166,문자,135,␠,0x97F0~0x97F1,1,1A,12,0x1BD8E,63,5B,0x1BB00,0x29,0x171,e2f0d9
0x97F2,167,문자,136,지,0x97F2~0x97F3,0,00,18,0x1BD8D,4A,62,0x1BB00,0x29,0x172,e2f0d9
0x97F3,167,문자,136,지,0x97F2~0x97F3,1,03,E0,0x1BD8C,4E,2B,0x1BB00,0x29,0x173,e2f0d9
0x97F4,168,문자,137,배,0x97F4~0x97F5,0,19,E8,0x1BD8B,65,34,0x1BB00,0x29,0x174,e2f0d9
0x97F5,168,문자,137,배,0x97F4~0x97F5,1,00,39,0x1BD8A,4D,86,0x1BB00,0x29,0x175,e2f0d9
0x97F6,169,문자,138,자,0x97F6~0x97F7,0,69,08,0x1BD89,B7,56,0x1BB00,0x29,0x176,e2f0d9
0x97F7,169,문자,138,자,0x97F6~0x97F7,1,A8,DF,0x1BD88,F7,2E,0x1BB00,0x29,0x177,e2f0d9
0x97F8,170,문자,139,␠,0x97F8~0x97F9,0,28,18,0x1BD87,78,68,0x1BB00,0x29,0x178,e2f0d9
0x97F9,170,문자,139,␠,0x97F8~0x97F9,1,B8,12,0x1BD86,09,63,0x1BB00,0x29,0x179,e2f0d9
0x97FA,171,문자,140,로,0x97FA~0x97FB,0,18,D8,0x1BD85,6A,2A,0x1BB00,0x29,0x17A,e2f0d9
0x97FB,171,문자,140,로,0x97FA~0x97FB,1,A8,31,0x1BD84,FB,84,0x1BB00,0x29,0x17B,e2f0d9
0x97FC,172,문자,141,그,0x97FC~0x97FD,0,28,58,0x1BD83,7C,AC,0x1BB00,0x29,0x17C,e2f0d9
0x97FD,172,문자,141,그,0x97FC~0x97FD,1,B8,21,0x1BD82,0D,76,0x1BB00,0x29,0x17D,e2f0d9
0x97FE,173,문자,142,레,0x97FE~0x97FF,0,18,A8,0x1BD81,6E,FE,0x1BB00,0x29,0x17E,e2f0d9
0x97FF,173,문자,142,레,0x97FE~0x97FF,1,E8,31,0x1BD80,3F,88,0x1BB00,0x29,0x17F,e2f0d9
0x9800,174,문자,143,스,0x9800~0x9801,0,28,78,0x1BD7F,80,D0,0x1BB00,0x29,0x180,e2f0d9
0x9801,174,문자,143,스,0x9800~0x9801,1,38,3F,0x1BD7E,91,98,0x1BB00,0x29,0x181,e2f0d9
0x9802,175,문자,144,다,0x9802~0x9803,0,9F,C8,0x1BD7D,F9,22,0x1BB00,0x29,0x182,e2f0d9
0x9803,175,문자,144,다,0x9802~0x9803,1,08,27,0x1BD7C,63,82,0x1BB00,0x29,0x183,e2f0d9
0x9804,176,문자,145,。,0x9804~0x9805,0,28,30,0x1BD7B,84,8C,0x1BB00,0x29,0x184,e2f0d9
0x9805,176,문자,145,。,0x9804~0x9805,1,A8,12,0x1BD7A,05,6F,0x1BB00,0x29,0x185,e2f0d9
0x9806,177,제어,,,0x9806~0x9807,0,28,15,0x1BD79,86,73,0x1BB00,0x29,0x186,fce4d6
0x9807,177,제어,,,0x9806~0x9807,1,20,00,0x1BD78,7F,5F,0x1BB00,0x29,0x187,fce4d6
0x9808,178,제어,,,0x9808~0x980A,0,12,19,0x1BD77,72,79,0x1BB00,0x29,0x188,fce4d6
0x9809,178,제어,,,0x9808~0x980A,1,E8,00,0x1BD76,49,61,0x1BB00,0x29,0x189,fce4d6
0x980A,178,제어,,,0x9808~0x980A,2,29,68,0x1BD75,8B,CA,0x1BB00,0x29,0x18A,fce4d6
0x980B,179,제어,,,0x980B~0x980D,0,A8,1A,0x1BD74,0B,7D,0x1BB00,0x29,0x18B,fce4d6
0x980C,179,제어,,,0x980B~0x980D,1,19,00,0x1BD73,7D,64,0x1BB00,0x29,0x18C,fce4d6
0x980D,179,제어,,,0x980B~0x980D,2,F8,03,0x1BD72,5D,68,0x1BB00,0x29,0x18D,fce4d6
0x980E,180,제어,,,0x980E~0x9810,0,28,19,0x1BD71,8E,7F,0x1BB00,0x29,0x18E,fce4d6
0x980F,180,제어,,,0x980E~0x9810,1,B8,00,0x1BD70,1F,67,0x1BB00,0x29,0x18F,fce4d6
0x9810,180,제어,,,0x980E~0x9810,2,29,69,0x1BD6F,91,D1,0x1BB00,0x29,0x190,fce4d6
0x9811,181,문자,146,훌,0x9811~0x9812,0,18,D8,0x1BD6E,81,41,0x1BB00,0x29,0x191,e2f0d9
0x9812,181,문자,146,훌,0x9811~0x9812,1,38,E4,0x1BD6D,A2,4E,0x1BB00,0x29,0x192,e2f0d9
0x9813,182,문자,147,륭,0x9813~0x9814,0,68,28,0x1BD6C,D3,93,0x1BB00,0x29,0x193,e2f0d9
0x9814,182,문자,147,륭,0x9813~0x9814,1,28,34,0x1BD6B,94,A0,0x1BB00,0x29,0x194,e2f0d9
0x9815,183,문자,148,한,0x9815~0x9816,0,48,78,0x1BD6A,B5,E5,0x1BB00,0x29,0x195,e2f0d9
0x9816,183,문자,148,한,0x9815~0x9816,1,38,E3,0x1BD69,A6,51,0x1BB00,0x29,0x196,e2f0d9
0x9817,184,문자,149,␠,0x9817~0x9818,0,D8,18,0x1BD68,47,87,0x1BB00,0x29,0x197,e2f0d9
0x9818,184,문자,149,␠,0x9817~0x9818,1,38,12,0x1BD67,A8,82,0x1BB00,0x29,0x198,e2f0d9
0x9819,185,문자,150,솜,0x9819~0x981A,0,68,28,0x1BD66,D9,99,0x1BB00,0x29,0x199,e2f0d9
0x981A,185,문자,150,솜,0x9819~0x981A,1,18,3F,0x1BD65,8A,B1,0x1BB00,0x29,0x19A,e2f0d9
0x981B,186,문자,151,씨,0x981B~0x981C,0,60,08,0x1BD64,D3,7B,0x1BB00,0x29,0x19B,e2f0d9
0x981C,186,문자,151,씨,0x981B~0x981C,1,12,50,0x1BD63,86,C4,0x1BB00,0x29,0x19C,e2f0d9
0x981D,187,문자,152,였,0x981D~0x981E,0,60,88,0x1BD62,D5,FD,0x1BB00,0x29,0x19D,e2f0d9
0x981E,187,문자,152,였,0x981D~0x981E,1,12,9F,0x1BD61,88,15,0x1BB00,0x29,0x19E,e2f0d9
0x981F,188,문자,153,다,0x981F~0x9820,0,60,C8,0x1BD60,D7,3F,0x1BB00,0x29,0x19F,e2f0d9
0x9820,188,문자,153,다,0x981F~0x9820,1,12,27,0x1BD5F,8A,9F,0x1BB00,0x29,0x1A0,e2f0d9
0x9821,189,문자,154,、,0x9821~0x9822,0,88,20,0x1BD5E,01,99,0x1BB00,0x29,0x1A1,e2f0d9
0x9822,189,문자,154,、,0x9821~0x9822,1,38,12,0x1BD5D,B2,8C,0x1BB00,0x29,0x1A2,e2f0d9
0x9824,190,문자,155,우,0x9823~0x9824,1,18,CD,0x1BD5B,94,49,0x1BB00,0x29,0x1A4,e2f0d9
0x9825,191,문자,156,선,0x9825~0x9826,0,E8,78,0x1BD5A,65,F5,0x1BB00,0x29,0x1A5,e2f0d9
0x9826,191,문자,156,선,0x9825~0x9826,1,19,3D,0x1BD59,97,BB,0x1BB00,0x29,0x1A6,e2f0d9
0x9827,192,문자,157,␠,0x9827~0x9828,0,48,18,0x1BD58,C7,97,0x1BB00,0x29,0x1A7,e2f0d9
0x9828,192,문자,157,␠,0x9827~0x9828,1,3B,12,0x1BD57,BB,92,0x1BB00,0x29,0x1A8,e2f0d9
0x9829,193,문자,158,칭,0x9829~0x982A,0,78,C8,0x1BD56,F9,49,0x1BB00,0x29,0x1A9,e2f0d9
0x982A,193,문자,158,칭,0x9829~0x982A,1,1A,E1,0x1BD55,9C,63,0x1BB00,0x29,0x1AA,e2f0d9
0x982C,194,문자,159,찬,0x982B~0x982C,1,1A,E0,0x1BD53,9E,64,0x1BB00,0x29,0x1AC,e2f0d9
0x982D,195,문자,160,해,0x982D~0x982E,0,38,B8,0x1BD52,BD,3D,0x1BB00,0x29,0x1AD,e2f0d9
0x982E,195,문자,160,해,0x982D~0x982E,1,3B,E3,0x1BD51,C1,69,0x1BB00,0x29,0x1AE,e2f0d9
0x982F,196,문자,161,주,0x982F~0x9830,0,68,F8,0x1BD50,EF,7F,0x1BB00,0x29,0x1AF,e2f0d9
0x9830,196,문자,161,주,0x982F~0x9830,1,2A,F5,0x1BD4F,B2,7D,0x1BB00,0x29,0x1B0,e2f0d9
0x9831,197,문자,162,마,0x9831~0x9832,0,38,B8,0x1BD4E,C1,41,0x1BB00,0x29,0x1B1,e2f0d9
0x9832,197,문자,162,마,0x9831~0x9832,1,1A,34,0x1BD4D,A4,BE,0x1BB00,0x29,0x1B2,e2f0d9
0x9833,198,문자,163,・,0x9833~0x9834,0,E8,60,0x1BD4C,73,EB,0x1BB00,0x29,0x1B3,e2f0d9
0x9834,198,문자,163,・,0x9833~0x9834,1,29,12,0x1BD4B,B5,9E,0x1BB00,0x29,0x1B4,e2f0d9
0x9835,199,문자,164,・,0x9835~0x9836,0,78,60,0x1BD4A,05,ED,0x1BB00,0x29,0x1B5,e2f0d9
0x9836,199,문자,164,・,0x9835~0x9836,1,28,12,0x1BD49,B6,A0,0x1BB00,0x29,0x1B6,e2f0d9
0x9837,200,문자,165,・,0x9837~0x9838,0,F8,60,0x1BD48,87,EF,0x1BB00,0x29,0x1B7,e2f0d9
0x9838,200,문자,165,・,0x9837~0x9838,1,19,12,0x1BD47,A9,A2,0x1BB00,0x29,0x1B8,e2f0d9
0x9839,201,문자,166,␠,0x9839~0x983A,0,98,18,0x1BD46,29,A9,0x1BB00,0x29,0x1B9,e2f0d9
0x983A,201,문자,166,␠,0x9839~0x983A,1,28,12,0x1BD45,BA,A4,0x1BB00,0x29,0x1BA,e2f0d9
0x983B,202,문자,167,용,0x983B~0x983C,0,A8,F8,0x1BD44,3B,8B,0x1BB00,0x29,0x1BB,e2f0d9
0x983C,202,문자,167,용,0x983B~0x983C,1,38,CB,0x1BD43,CC,5F,0x1BB00,0x29,0x1BC,e2f0d9
0x983D,203,문자,168,케,0x983D~0x983E,0,48,08,0x1BD42,DD,9D,0x1BB00,0x29,0x1BD,e2f0d9
0x983E,203,문자,168,케,0x983D~0x983E,1,28,E2,0x1BD41,BE,78,0x1BB00,0x29,0x1BE,e2f0d9
0x983F,204,문자,169,도,0x983F~0x9840,0,48,28,0x1BD40,DF,BF,0x1BB00,0x29,0x1BF,e2f0d9
0x9840,204,문자,169,도,0x983F~0x9840,1,18,2E,0x1BD3F,B0,C6,0x1BB00,0x29,0x1C0,e2f0d9
0x9841,205,문자,170,␠,0x9841~0x9842,0,F8,18,0x1BD3E,91,B1,0x1BB00,0x29,0x1C1,e2f0d9
0x9842,205,문자,170,␠,0x9841~0x9842,1,19,12,0x1BD3D,B3,AC,0x1BB00,0x29,0x1C2,e2f0d9
0x9843,206,문자,171,베,0x9843~0x9844,0,30,98,0x1BD3C,CB,33,0x1BB00,0x29,0x1C3,e2f0d9
0x9844,206,문자,171,베,0x9843~0x9844,1,12,3B,0x1BD3B,AE,D7,0x1BB00,0x29,0x1C4,e2f0d9
0x9845,207,문자,172,칸,0x9845~0x9846,0,15,D8,0x1BD3A,B2,75,0x1BB00,0x29,0x1C5,e2f0d9
0x9846,207,문자,172,칸,0x9845~0x9846,1,00,E1,0x1BD39,9E,7F,0x1BB00,0x29,0x1C6,e2f0d9
0x9847,208,문자,173,티,0x9847~0x9848,0,38,D8,0x1BD38,D7,77,0x1BB00,0x29,0x1C7,e2f0d9
0x9848,208,문자,173,티,0x9847~0x9848,1,19,E2,0x1BD37,B9,82,0x1BB00,0x29,0x1C8,e2f0d9
0x9849,209,문자,174,까,0x9849~0x984A,0,C8,F8,0x1BD36,69,99,0x1BB00,0x29,0x1C9,e2f0d9
0x984A,209,문자,174,까,0x9849~0x984A,1,38,21,0x1BD35,DA,C3,0x1BB00,0x29,0x1CA,e2f0d9
0x984B,210,문자,175,지,0x984B~0x984C,0,E8,18,0x1BD34,8B,BB,0x1BB00,0x29,0x1CB,e2f0d9
0x984C,210,문자,175,지,0x984B~0x984C,1,19,E0,0x1BD33,BD,84,0x1BB00,0x29,0x1CC,e2f0d9
0x984D,211,문자,176,␠,0x984D~0x984E,0,C8,18,0x1BD32,6D,BD,0x1BB00,0x29,0x1CD,e2f0d9
0x984E,211,문자,176,␠,0x984D~0x984E,1,E0,12,0x1BD31,86,B8,0x1BB00,0x29,0x1CE,e2f0d9
0x984F,212,문자,177,잘,0x984F~0x9850,0,D8,48,0x1BD30,7F,EF,0x1BB00,0x29,0x1CF,e2f0d9
0x9850,212,문자,177,잘,0x984F~0x9850,1,6D,DF,0x1BD2F,15,87,0x1BB00,0x29,0x1D0,e2f0d9
0x9851,213,문자,178,␠,0x9851~0x9852,0,60,18,0x1BD2E,09,C1,0x1BB00,0x29,0x1D1,e2f0d9
0x9853,214,문자,179,도,0x9853~0x9854,0,60,28,0x1BD2C,0B,D3,0x1BB00,0x29,0x1D3,e2f0d9
0x9854,214,문자,179,도,0x9853~0x9854,1,12,2E,0x1BD2B,BE,DA,0x1BB00,0x29,0x1D4,e2f0d9
0x9855,215,문자,180,달,0x9855~0x9856,0,60,F8,0x1BD2A,0D,A5,0x1BB00,0x29,0x1D5,e2f0d9
0x9856,215,문자,180,달,0x9855~0x9856,1,12,27,0x1BD29,C0,D5,0x1BB00,0x29,0x1D6,e2f0d9
0x9857,216,문자,181,했,0x9857~0x9858,0,08,C8,0x1BD28,B7,77,0x1BB00,0x29,0x1D7,e2f0d9
0x9858,216,문자,181,했,0x9857~0x9858,1,28,E3,0x1BD27,D8,93,0x1BB00,0x29,0x1D8,e2f0d9
0x9859,217,문자,182,구,0x9859~0x985A,0,C8,08,0x1BD26,79,B9,0x1BB00,0x29,0x1D9,e2f0d9
