runtime_addr,row,kind,slot,char,row_addr,byte_index_in_row,decoded_old,decoded_new,disk_offset,raw_old,raw_new,payload_start,decode_key,segment_index,fill
0x9A98,503,문자,462,어,0x9A98~0x9A99,0,18,00,0x1B2B7,06,EE,0x1AED0,0x2A,0x018,e9ae2b
0x9A99,503,문자,462,어,0x9A98~0x9A99,1,30,70,0x1B2B6,1F,5F,0x1AED0,0x2A,0x019,e9ae2b
0x9A9A,504,문자,463,둠,0x9A9A~0x9A9B,0,28,D0,0x1B2B5,18,C0,0x1AED0,0x2A,0x01A,e9ae2b
0x9A9B,504,문자,463,둠,0x9A9A~0x9A9B,1,F0,2E,0x1B2B4,E1,1F,0x1AED0,0x2A,0x01B,e9ae2b
0x9A9C,505,문자,464,”,0x9A9C~0x9A9D,0,19,98,0x1B2B3,0B,8A,0x1AED0,0x2A,0x01C,e2f0d9
0x9A9D,505,문자,464,”,0x9A9C~0x9A9D,1,40,22,0x1B2B2,33,15,0x1AED0,0x2A,0x01D,e2f0d9
0x9A9E,506,문자,465,이,0x9A9E~0x9A9F,0,18,90,0x1B2B1,0C,84,0x1AED0,0x2A,0x01E,e9ae2b
0x9A9F,506,문자,465,이,0x9A9E~0x9A9F,1,F0,DE,0x1B2B0,E5,D3,0x1AED0,0x2A,0x01F,e9ae2b
0x9AA0,507,문자,466,라,0x9AA0~0x9AA1,0,65,F0,0x1B2AF,5B,E6,0x1AED0,0x2A,0x020,e9ae2b
0x9AA1,507,문자,466,라,0x9AA0~0x9AA1,1,E0,30,0x1B2AE,D7,27,0x1AED0,0x2A,0x021,e9ae2b
0x9AA2,508,문자,467,는,0x9AA2~0x9AA3,0,28,E0,0x1B2AD,20,D8,0x1AED0,0x2A,0x022,e9ae2b
0x9AA3,508,문자,467,는,0x9AA2~0x9AA3,1,60,25,0x1B2AC,59,1E,0x1AED0,0x2A,0x023,e9ae2b
0x9AA4,509,문자,468,␠,0x9AA4~0x9AA5,0,F7,18,0x1B2AB,F1,12,0x1AED0,0x2A,0x024,e2f0d9
0x9AA5,509,문자,468,␠,0x9AA4~0x9AA5,1,A0,12,0x1B2AA,9B,0D,0x1AED0,0x2A,0x025,e2f0d9
0x9AA6,510,문자,469,서,0x9AA6~0x9AA7,0,28,50,0x1B2A9,24,4C,0x1AED0,0x2A,0x026,e9ae2b
0x9AA7,510,문자,469,서,0x9AA6~0x9AA7,1,E0,3D,0x1B2A8,DD,3A,0x1AED0,0x2A,0x027,e9ae2b
0x9AA8,511,문자,470,로,0x9AA8~0x9AA9,0,28,D0,0x1B2A7,26,CE,0x1AED0,0x2A,0x028,e9ae2b
0x9AA9,511,문자,470,로,0x9AA8~0x9AA9,1,A0,31,0x1B2A6,9F,30,0x1AED0,0x2A,0x029,e9ae2b
0x9AAA,512,문자,471,␠,0x9AAA~0x9AAB,0,12,18,0x1B2A5,12,18,0x1AED0,0x2A,0x02A,e2f0d9
0x9AAC,513,문자,472,상,0x9AAC~0x9AAD,0,00,20,0x1B2A3,02,22,0x1AED0,0x2A,0x02C,e9ae2b
0x9AAD,513,문자,472,상,0x9AAC~0x9AAD,1,23,3D,0x1B2A2,26,40,0x1AED0,0x2A,0x02D,e9ae2b
0x9AAE,514,문자,473,반,0x9AAE~0x9AAF,0,21,90,0x1B2A1,25,94,0x1AED0,0x2A,0x02E,e9ae2b
0x9AAF,514,문자,473,반,0x9AAE~0x9AAF,1,00,39,0x1B2A0,05,3E,0x1AED0,0x2A,0x02F,e9ae2b
0x9AB1,515,문자,474,된,0x9AB0~0x9AB1,1,12,2E,0x1B29E,19,35,0x1AED0,0x2A,0x031,e9ae2b
0x9AB2,516,문자,475,␠,0x9AB2~0x9AB3,0,12,18,0x1B29D,1A,20,0x1AED0,0x2A,0x032,e2f0d9
0x9AB3,516,문자,475,␠,0x9AB2~0x9AB3,1,00,12,0x1B29C,09,1B,0x1AED0,0x2A,0x033,e2f0d9
0x9AB4,517,문자,476,성,0x9AB4~0x9AB5,0,23,90,0x1B29B,2D,9A,0x1AED0,0x2A,0x034,e9ae2b
0x9AB5,517,문자,476,성,0x9AB4~0x9AB5,1,21,3D,0x1B29A,2C,48,0x1AED0,0x2A,0x035,e9ae2b
0x9AB6,518,문자,477,질,0x9AB6~0x9AB7,0,00,40,0x1B299,0C,4C,0x1AED0,0x2A,0x036,e9ae2b
0x9AB7,518,문자,477,질,0x9AB6~0x9AB7,1,50,E0,0x1B298,5D,ED,0x1AED0,0x2A,0x037,e9ae2b
0x9AB8,519,문자,478,로,0x9AB8~0x9AB9,0,19,D0,0x1B297,27,DE,0x1AED0,0x2A,0x038,e9ae2b
0x9AB9,519,문자,478,로,0x9AB8~0x9AB9,1,12,31,0x1B296,21,40,0x1AED0,0x2A,0x039,e9ae2b
0x9ABA,520,문자,479,␠,0x9ABA~0x9ABB,0,00,18,0x1B295,10,28,0x1AED0,0x2A,0x03A,e2f0d9
0x9ABB,520,문자,479,␠,0x9ABA~0x9ABB,1,23,12,0x1B294,34,23,0x1AED0,0x2A,0x03B,e2f0d9
0x9ABC,521,문자,480,이,0x9ABC~0x9ABD,0,00,90,0x1B293,12,A2,0x1AED0,0x2A,0x03C,e9ae2b
0x9ABD,521,문자,480,이,0x9ABC~0x9ABD,1,30,DE,0x1B292,43,F1,0x1AED0,0x2A,0x03D,e9ae2b
0x9ABE,522,문자,481,뤄,0x9ABE~0x9ABF,0,28,10,0x1B291,3C,24,0x1AED0,0x2A,0x03E,e9ae2b
0x9ABF,522,문자,481,뤄,0x9ABE~0x9ABF,1,10,34,0x1B290,25,49,0x1AED0,0x2A,0x03F,e9ae2b
0x9AC0,523,문자,482,졌,0x9AC0~0x9AC1,0,29,F0,0x1B28F,3F,06,0x1AED0,0x2A,0x040,e9ae2b
0x9AC1,523,문자,482,졌,0x9AC0~0x9AC1,1,A0,E9,0x1B28E,B7,00,0x1AED0,0x2A,0x041,e9ae2b
0x9AC2,524,문자,483,으,0x9AC2~0x9AC3,0,38,30,0x1B28D,50,48,0x1AED0,0x2A,0x042,e9ae2b
0x9AC3,524,문자,483,으,0x9AC2~0x9AC3,1,F0,DE,0x1B28C,09,F7,0x1AED0,0x2A,0x043,e9ae2b
0x9AC4,525,문자,484,나,0x9AC4~0x9AC5,0,38,B0,0x1B28B,52,CA,0x1AED0,0x2A,0x044,e9ae2b
0x9AC5,525,문자,484,나,0x9AC4~0x9AC5,1,B0,24,0x1B28A,CB,3F,0x1AED0,0x2A,0x045,e9ae2b
0x9AC6,526,문자,485,、,0x9AC6~0x9AC7,0,18,20,0x1B289,34,3C,0x1AED0,0x2A,0x046,e2f0d9
0x9AC7,526,문자,485,、,0x9AC6~0x9AC7,1,90,12,0x1B288,AD,2F,0x1AED0,0x2A,0x047,e2f0d9
0x9AC8,527,문자,486,최,0x9AC8~0x9AC9,0,38,70,0x1B287,56,8E,0x1AED0,0x2A,0x048,e9ae2b
0x9AC9,527,문자,486,최,0x9AC8~0x9AC9,1,A0,E1,0x1B286,BF,00,0x1AED0,0x2A,0x049,e9ae2b
0x9ACA,528,문자,487,근,0x9ACA~0x9ACB,0,28,70,0x1B285,48,90,0x1AED0,0x2A,0x04A,e9ae2b
0x9ACB,528,문자,487,근,0x9ACA~0x9ACB,1,12,21,0x1B284,33,42,0x1AED0,0x2A,0x04B,e9ae2b
0x9ACC,529,문자,488,“,0x9ACC~0x9ACD,0,00,88,0x1B283,22,AA,0x1AED0,0x2A,0x04C,e2f0d9
0x9ACD,529,문자,488,“,0x9ACC~0x9ACD,1,21,22,0x1B282,44,45,0x1AED0,0x2A,0x04D,e2f0d9
0x9ACF,530,문자,489,어,0x9ACE~0x9ACF,1,40,70,0x1B280,65,95,0x1AED0,0x2A,0x04F,e9ae2b
0x9AD0,531,문자,490,둠,0x9AD0~0x9AD1,0,18,D0,0x1B27F,3E,F6,0x1AED0,0x2A,0x050,e9ae2b
0x9AD1,531,문자,490,둠,0x9AD0~0x9AD1,1,F0,2E,0x1B27E,17,55,0x1AED0,0x2A,0x051,e9ae2b
0x9AD2,532,문자,491,”,0x9AD2~0x9AD3,0,38,98,0x1B27D,60,C0,0x1AED0,0x2A,0x052,e2f0d9
0x9AD3,532,문자,491,”,0x9AD2~0x9AD3,1,A0,22,0x1B27C,C9,4B,0x1AED0,0x2A,0x053,e2f0d9
0x9AD4,533,문자,492,의,0x9AD4~0x9AD5,0,12,80,0x1B27B,3C,AA,0x1AED0,0x2A,0x054,e9ae2b
0x9AD5,533,문자,492,의,0x9AD4~0x9AD5,1,15,DE,0x1B27A,40,09,0x1AED0,0x2A,0x055,e9ae2b
0x9AD6,534,문자,493,␠,0x9AD6~0x9AD7,0,00,18,0x1B279,2C,44,0x1AED0,0x2A,0x056,e2f0d9
0x9AD7,534,문자,493,␠,0x9AD6~0x9AD7,1,78,12,0x1B278,A5,3F,0x1AED0,0x2A,0x057,e2f0d9
0x9AD8,535,문자,494,영,0x9AD8~0x9AD9,0,B4,90,0x1B277,E2,BE,0x1AED0,0x2A,0x058,e9ae2b
0x9AD9,535,문자,494,영,0x9AD8~0x9AD9,1,58,9F,0x1B276,87,CE,0x1AED0,0x2A,0x059,e9ae2b
0x9ADA,536,문자,495,역,0x9ADA~0x9ADB,0,F0,60,0x1B275,20,90,0x1AED0,0x2A,0x05A,e9ae2b
0x9ADB,536,문자,495,역,0x9ADA~0x9ADB,1,E8,9F,0x1B274,19,D0,0x1AED0,0x2A,0x05B,e9ae2b
0x9ADC,537,문자,496,이,0x9ADC~0x9ADD,0,29,90,0x1B273,5B,C2,0x1AED0,0x2A,0x05C,e9ae2b
0x9ADD,537,문자,496,이,0x9ADC~0x9ADD,1,78,DE,0x1B272,AB,11,0x1AED0,0x2A,0x05D,e9ae2b
0x9ADE,538,문자,497,␠,0x9ADE~0x9ADF,0,28,18,0x1B271,5C,4C,0x1AED0,0x2A,0x05E,e2f0d9
0x9ADF,538,문자,497,␠,0x9ADE~0x9ADF,1,98,12,0x1B270,CD,47,0x1AED0,0x2A,0x05F,e2f0d9
0x9AE0,539,문자,498,급,0x9AE0~0x9AE1,0,55,90,0x1B26F,8B,C6,0x1AED0,0x2A,0x060,e9ae2b
0x9AE1,539,문자,498,급,0x9AE0~0x9AE1,1,48,21,0x1B26E,7F,58,0x1AED0,0x2A,0x061,e9ae2b
0x9AE2,540,문자,499,격,0x9AE2~0x9AE3,0,18,30,0x1B26D,50,68,0x1AED0,0x2A,0x062,e9ae2b
0x9AE3,540,문자,499,격,0x9AE2~0x9AE3,1,68,20,0x1B26C,A1,59,0x1AED0,0x2A,0x063,e9ae2b
0x9AE4,541,문자,500,히,0x9AE4~0x9AE5,0,28,60,0x1B26B,62,9A,0x1AED0,0x2A,0x064,e9ae2b
0x9AE5,541,문자,500,히,0x9AE4~0x9AE5,1,C8,E5,0x1B26A,03,20,0x1AED0,0x2A,0x065,e9ae2b
0x9AE6,542,문자,501,␠,0x9AE6~0x9AE7,0,65,18,0x1B269,A1,54,0x1AED0,0x2A,0x066,e2f0d9
0x9AE7,542,문자,501,␠,0x9AE6~0x9AE7,1,58,12,0x1B268,95,4F,0x1AED0,0x2A,0x067,e2f0d9
0x9AE8,543,문자,502,커,0x9AE8~0x9AE9,0,19,E0,0x1B267,57,1E,0x1AED0,0x2A,0x068,e9ae2b
0x9AE9,543,문자,502,커,0x9AE8~0x9AE9,1,48,E1,0x1B266,87,20,0x1AED0,0x2A,0x069,e9ae2b
0x9AEA,544,문자,503,져,0x9AEA~0x9AEB,0,18,F0,0x1B265,58,30,0x1AED0,0x2A,0x06A,e9ae2b
0x9AEB,544,문자,503,져,0x9AEA~0x9AEB,1,20,E7,0x1B264,61,28,0x1AED0,0x2A,0x06B,e9ae2b
0x9AEC,545,문자,504,가,0x9AEC~0x9AED,0,12,A0,0x1B263,54,E2,0x1AED0,0x2A,0x06C,e9ae2b
0x9AED,545,문자,504,가,0x9AEC~0x9AED,1,12,17,0x1B262,55,5A,0x1AED0,0x2A,0x06D,e9ae2b
0x9AEE,546,문자,505,면,0x9AEE~0x9AEF,0,00,70,0x1B261,44,B4,0x1AED0,0x2A,0x06E,e9ae2b
0x9AEF,546,문자,505,면,0x9AEE~0x9AEF,1,23,35,0x1B260,68,7A,0x1AED0,0x2A,0x06F,e9ae2b
0x9AF0,547,문자,506,서,0x9AF0~0x9AF1,0,21,50,0x1B25F,67,96,0x1AED0,0x2A,0x070,e9ae2b
0x9AF1,547,문자,506,서,0x9AF0~0x9AF1,1,00,3D,0x1B25E,47,84,0x1AED0,0x2A,0x071,e9ae2b
0x9AF2,548,문자,507,␠,0x9AF2~0x9AF3,0,58,18,0x1B25D,A0,60,0x1AED0,0x2A,0x072,e2f0d9
0x9AF3,548,문자,507,␠,0x9AF2~0x9AF3,1,5A,12,0x1B25C,A3,5B,0x1AED0,0x2A,0x073,e2f0d9
0x9AF4,549,문자,508,그,0x9AF4~0x9AF5,0,28,50,0x1B25B,72,9A,0x1AED0,0x2A,0x074,e9ae2b
0x9AF5,549,문자,508,그,0x9AF4~0x9AF5,1,B7,21,0x1B25A,02,6C,0x1AED0,0x2A,0x075,e9ae2b
0x9AF6,550,문자,509,␠,0x9AF6~0x9AF7,0,12,18,0x1B259,5E,64,0x1AED0,0x2A,0x076,e2f0d9
0x9AF7,550,문자,509,␠,0x9AF6~0x9AF7,1,00,12,0x1B258,4D,5F,0x1AED0,0x2A,0x077,e2f0d9
0x9AF8,551,문자,510,균,0x9AF8~0x9AF9,0,23,40,0x1B257,71,8E,0x1AED0,0x2A,0x078,e9ae2b
0x9AFA,552,문자,511,형,0x9AFA~0x9AFB,0,00,40,0x1B255,50,90,0x1AED0,0x2A,0x07A,e9ae2b
0x9AFB,552,문자,511,형,0x9AFA~0x9AFB,1,30,E4,0x1B254,81,35,0x1AED0,0x2A,0x07B,e9ae2b
0x9AFC,553,문자,512,이,0x9AFC~0x9AFD,0,12,90,0x1B253,64,E2,0x1AED0,0x2A,0x07C,e9ae2b
0x9AFD,553,문자,512,이,0x9AFC~0x9AFD,1,28,DE,0x1B252,7B,31,0x1AED0,0x2A,0x07D,e9ae2b
0x9AFF,554,문자,513,␠,0x9AFE~0x9AFF,1,A8,12,0x1B250,FD,67,0x1AED0,0x2A,0x07F,e2f0d9
0x9B00,555,문자,514,␠,0x9B00~0x9B01,0,28,18,0x1B24F,7E,6E,0x1AED0,0x2A,0x080,e2f0d9
0x9B01,555,문자,514,␠,0x9B00~0x9B01,1,F8,12,0x1B24E,4F,69,0x1AED0,0x2A,0x081,e2f0d9
0x9B02,556,제어,,,0x9B02~0x9B03,0,19,15,0x1B24D,71,6D,0x1AED0,0x2A,0x082,fce4d6
0x9B03,556,제어,,,0x9B02~0x9B03,1,E8,00,0x1B24C,41,59,0x1AED0,0x2A,0x083,fce4d6
0x9B04,557,문자,515,무,0x9B04~0x9B05,0,28,00,0x1B24B,82,5A,0x1AED0,0x2A,0x084,e9ae2b
0x9B05,557,문자,515,무,0x9B04~0x9B05,1,48,36,0x1B24A,A3,91,0x1AED0,0x2A,0x085,e9ae2b
0x9B06,558,문자,516,너,0x9B06~0x9B07,0,40,50,0x1B249,9C,AC,0x1AED0,0x2A,0x086,e9ae2b
0x9B07,558,문자,516,너,0x9B06~0x9B07,1,68,25,0x1B248,C5,82,0x1AED0,0x2A,0x087,e9ae2b
0x9B08,559,문자,517,지,0x9B08~0x9B09,0,66,10,0x1B247,C4,6E,0x1AED0,0x2A,0x088,e9ae2b
0x9B09,559,문자,517,지,0x9B08~0x9B09,1,78,E0,0x1B246,D7,3F,0x1AED0,0x2A,0x089,e9ae2b
0x9B0A,560,문자,518,려,0x9B0A~0x9B0B,0,28,B0,0x1B245,88,10,0x1AED0,0x2A,0x08A,e9ae2b
0x9B0B,560,문자,518,려,0x9B0A~0x9B0B,1,F8,31,0x1B244,59,92,0x1AED0,0x2A,0x08B,e9ae2b
0x9B0C,561,문자,519,␠,0x9B0C~0x9B0D,0,C0,18,0x1B243,22,7A,0x1AED0,0x2A,0x08C,e2f0d9
0x9B0D,561,문자,519,␠,0x9B0C~0x9B0D,1,88,12,0x1B242,EB,75,0x1AED0,0x2A,0x08D,e2f0d9
0x9B0E,562,문자,520,하,0x9B0E~0x9B0F,0,C2,50,0x1B241,26,B4,0x1AED0,0x2A,0x08E,e9ae2b
0x9B0F,562,문자,520,하,0x9B0E~0x9B0F,1,48,E3,0x1B240,AD,48,0x1AED0,0x2A,0x08F,e9ae2b
0x9B10,563,문자,521,고,0x9B10~0x9B11,0,38,80,0x1B23F,9E,E6,0x1AED0,0x2A,0x090,e9ae2b
0x9B11,563,문자,521,고,0x9B10~0x9B11,1,58,20,0x1B23E,BF,87,0x1AED0,0x2A,0x091,e9ae2b
0x9B12,564,문자,522,␠,0x9B12~0x9B13,0,A0,18,0x1B23D,08,80,0x1AED0,0x2A,0x092,e2f0d9
0x9B13,564,문자,522,␠,0x9B12~0x9B13,1,48,12,0x1B23C,B1,7B,0x1AED0,0x2A,0x093,e2f0d9
0x9B14,565,문자,523,있,0x9B14~0x9B15,0,18,F0,0x1B23B,82,5A,0x1AED0,0x2A,0x094,e9ae2b
0x9B15,565,문자,523,있,0x9B14~0x9B15,1,12,DE,0x1B23A,7D,49,0x1AED0,0x2A,0x095,e9ae2b
0x9B16,566,문자,524,습,0x9B16~0x9B17,0,00,A0,0x1B239,6C,0C,0x1AED0,0x2A,0x096,e9ae2b
0x9B17,566,문자,524,습,0x9B16~0x9B17,1,23,3F,0x1B238,90,AC,0x1AED0,0x2A,0x097,e9ae2b
0x9B18,567,문자,525,니,0x9B18~0x9B19,0,21,F0,0x1B237,8F,5E,0x1AED0,0x2A,0x098,e9ae2b
0x9B19,567,문자,525,니,0x9B18~0x9B19,1,00,25,0x1B236,6F,94,0x1AED0,0x2A,0x099,e9ae2b
0x9B1A,568,문자,526,다,0x9B1A~0x9B1B,0,08,C0,0x1B235,78,30,0x1AED0,0x2A,0x09A,e9ae2b
0x9B1B,568,문자,526,다,0x9B1A~0x9B1B,1,BB,27,0x1B234,2C,98,0x1AED0,0x2A,0x09B,e9ae2b
0x9B1C,569,문자,527,。,0x9B1C~0x9B1D,0,88,30,0x1B233,FA,A2,0x1AED0,0x2A,0x09C,e2f0d9
0x9B1D,569,문자,527,。,0x9B1C~0x9B1D,1,DA,12,0x1B232,4D,85,0x1AED0,0x2A,0x09D,e2f0d9
0x9B1E,570,제어,,,0x9B1E~0x9B20,0,68,19,0x1B231,DC,8D,0x1AED0,0x2A,0x09E,fce4d6
0x9B1F,570,제어,,,0x9B1E~0x9B20,1,F7,00,0x1B230,6C,75,0x1AED0,0x2A,0x09F,fce4d6
0x9B20,570,제어,,,0x9B1E~0x9B20,2,C8,75,0x1B22F,3E,EB,0x1AED0,0x2A,0x0A0,fce4d6
0x9B21,571,제어,,,0x9B21~0x9B22,0,18,15,0x1B22E,8F,8C,0x1AED0,0x2A,0x0A1,fce4d6
0x9B22,571,제어,,,0x9B21~0x9B22,1,F8,00,0x1B22D,70,78,0x1AED0,0x2A,0x0A2,fce4d6
0x9B23,572,제어,,,0x9B23~0x9B24,0,45,17,0x1B22C,BE,90,0x1AED0,0x2A,0x0A3,fce4d6
0x9B24,572,제어,,,0x9B23~0x9B24,1,F8,00,0x1B22B,72,7A,0x1AED0,0x2A,0x0A4,fce4d6
0x9B25,573,제어,,,0x9B25~0x9B27,0,18,1A,0x1B22A,93,95,0x1AED0,0x2A,0x0A5,fce4d6
0x9B26,573,제어,,,0x9B25~0x9B27,1,F8,00,0x1B229,74,7C,0x1AED0,0x2A,0x0A6,fce4d6
0x9B27,573,제어,,,0x9B25~0x9B27,2,6A,04,0x1B228,E7,81,0x1AED0,0x2A,0x0A7,fce4d6
0x9B28,574,제어,,,0x9B28~0x9B29,0,38,16,0x1B227,B6,94,0x1AED0,0x2A,0x0A8,fce4d6
0x9B29,574,제어,,,0x9B28~0x9B29,1,19,00,0x1B226,98,7F,0x1AED0,0x2A,0x0A9,fce4d6
0x9B2A,575,제어,,,0x9B2A~0x9B2E,0,B8,12,0x1B225,38,92,0x1AED0,0x2A,0x0AA,fce4d6
0x9B2B,575,제어,,,0x9B2A~0x9B2E,1,38,00,0x1B224,B9,81,0x1AED0,0x2A,0x0AB,fce4d6
0x9B2C,575,제어,,,0x9B2A~0x9B2E,2,E8,23,0x1B223,6A,A5,0x1AED0,0x2A,0x0AC,fce4d6
0x9B2D,575,제어,,,0x9B2A~0x9B2E,3,28,21,0x1B222,AB,A4,0x1AED0,0x2A,0x0AD,fce4d6
0x9B2E,575,제어,,,0x9B2A~0x9B2E,4,28,00,0x1B221,AC,84,0x1AED0,0x2A,0x0AE,fce4d6
0x9B2F,576,문자,528,대,0x9B2F~0x9B30,0,38,B0,0x1B220,BD,35,0x1AED0,0x2A,0x0AF,e9ae2b
0x9B30,576,문자,528,대,0x9B2F~0x9B30,1,20,2D,0x1B21F,A6,B3,0x1AED0,0x2A,0x0B0,e9ae2b
0x9B31,577,문자,529,체,0x9B31~0x9B32,0,12,30,0x1B21E,99,B7,0x1AED0,0x2A,0x0B1,e9ae2b
0x9B32,577,문자,529,체,0x9B31~0x9B32,1,48,E1,0x1B21D,D0,69,0x1AED0,0x2A,0x0B2,e9ae2b
0x9B33,578,문자,530,␠,0x9B33~0x9B34,0,43,18,0x1B21C,CC,A1,0x1AED0,0x2A,0x0B3,e2f0d9
0x9B34,578,문자,530,␠,0x9B33~0x9B34,1,68,12,0x1B21B,F2,9C,0x1AED0,0x2A,0x0B4,e2f0d9
0x9B35,579,문자,531,무,0x9B35~0x9B36,0,28,00,0x1B21A,B3,8B,0x1AED0,0x2A,0x0B5,e9ae2b
0x9B36,579,문자,531,무,0x9B35~0x9B36,1,F8,36,0x1B219,84,C2,0x1AED0,0x2A,0x0B6,e9ae2b
0x9B37,580,문자,532,슨,0x9B37~0x9B38,0,28,80,0x1B218,B5,0D,0x1AED0,0x2A,0x0B7,e9ae2b
0x9B38,580,문자,532,슨,0x9B37~0x9B38,1,D8,3F,0x1B217,66,CD,0x1AED0,0x2A,0x0B8,e9ae2b
0x9B39,581,문자,533,␠,0x9B39~0x9B3A,0,BE,18,0x1B216,4D,A7,0x1AED0,0x2A,0x0B9,e2f0d9
0x9B3A,581,문자,533,␠,0x9B39~0x9B3A,1,E8,12,0x1B215,78,A2,0x1AED0,0x2A,0x0BA,e2f0d9
0x9B3B,582,문자,534,소,0x9B3B~0x9B3C,0,28,D0,0x1B214,B9,61,0x1AED0,0x2A,0x0BB,e9ae2b
0x9B3C,582,문자,534,소,0x9B3B~0x9B3C,1,48,3D,0x1B213,DA,CF,0x1AED0,0x2A,0x0BC,e9ae2b
0x9B3D,583,문자,535,리,0x9B3D~0x9B3E,0,7F,70,0x1B212,12,03,0x1AED0,0x2A,0x0BD,e9ae2b
0x9B3E,583,문자,535,리,0x9B3D~0x9B3E,1,E8,34,0x1B211,7C,C8,0x1AED0,0x2A,0x0BE,e9ae2b
0x9B3F,584,문자,536,야,0x9B3F~0x9B40,0,28,00,0x1B210,BD,95,0x1AED0,0x2A,0x0BF,e9ae2b
0x9B40,584,문자,536,야,0x9B3F~0x9B40,1,B0,6C,0x1B20F,46,02,0x1AED0,0x2A,0x0C0,e9ae2b
0x9B41,585,문자,537,！,0x9B41~0x9B42,0,12,A0,0x1B20E,A9,37,0x1AED0,0x2A,0x0C1,e2f0d9
0x9B42,585,문자,537,！,0x9B41~0x9B42,1,58,12,0x1B20D,F0,AA,0x1AED0,0x2A,0x0C2,e2f0d9
0x9B43,586,제어,,,0x9B43~0x9B47,0,A0,12,0x1B20C,39,AB,0x1AED0,0x2A,0x0C3,fce4d6
0x9B44,586,제어,,,0x9B43~0x9B47,1,D8,00,0x1B20B,72,9A,0x1AED0,0x2A,0x0C4,fce4d6
0x9B45,586,제어,,,0x9B43~0x9B47,2,32,23,0x1B20A,CD,BE,0x1AED0,0x2A,0x0C5,fce4d6
0x9B46,586,제어,,,0x9B43~0x9B47,3,B8,21,0x1B209,54,BD,0x1AED0,0x2A,0x0C6,fce4d6
0x9B47,586,제어,,,0x9B43~0x9B47,4,28,00,0x1B208,C5,9D,0x1AED0,0x2A,0x0C7,fce4d6
0x9B48,587,문자,538,？,0x9B48~0x9B49,0,E8,90,0x1B207,86,2E,0x1AED0,0x2A,0x0C8,e2f0d9
0x9B49,587,문자,538,？,0x9B48~0x9B49,1,F4,12,0x1B206,93,B1,0x1AED0,0x2A,0x0C9,e2f0d9
0x9B4A,588,제어,,,0x9B4A~0x9B4E,0,18,12,0x1B205,B8,B2,0x1AED0,0x2A,0x0CA,fce4d6
0x9B4B,588,제어,,,0x9B4A~0x9B4E,1,9B,00,0x1B204,3C,A1,0x1AED0,0x2A,0x0CB,fce4d6
0x9B4C,588,제어,,,0x9B4A~0x9B4E,2,98,23,0x1B203,3A,C5,0x1AED0,0x2A,0x0CC,fce4d6
0x9B4D,588,제어,,,0x9B4A~0x9B4E,3,19,21,0x1B202,BC,C4,0x1AED0,0x2A,0x0CD,fce4d6
0x9B4E,588,제어,,,0x9B4A~0x9B4E,4,B8,00,0x1B201,5C,A4,0x1AED0,0x2A,0x0CE,fce4d6
0x9B4F,589,문자,539,␠,0x9B4F~0x9B50,0,38,18,0x1B200,DD,BD,0x1AED0,0x2A,0x0CF,e2f0d9
0x9B52,590,문자,540,무,0x9B51~0x9B52,1,23,36,0x1B1FD,CB,DE,0x1AED0,0x2A,0x0D2,e9ae2b
0x9B53,591,제어,,,0x9B53~0x9B56,0,21,12,0x1B1FC,CA,BB,0x1AED0,0x2A,0x0D3,fce4d6
0x9B55,591,제어,,,0x9B53~0x9B56,2,20,23,0x1B1FA,CB,CE,0x1AED0,0x2A,0x0D5,fce4d6
0x9B56,591,제어,,,0x9B53~0x9B56,3,12,00,0x1B1F9,BE,AC,0x1AED0,0x2A,0x0D6,fce4d6
0x9B57,592,문자,541,슨,0x9B57~0x9B58,0,B0,80,0x1B1F8,5D,2D,0x1AED0,0x2A,0x0D7,e9ae2b
0x9B58,592,문자,541,슨,0x9B57~0x9B58,1,12,3F,0x1B1F7,C0,ED,0x1AED0,0x2A,0x0D8,e9ae2b
0x9B59,593,문자,542,␠,0x9B59~0x9B5A,0,48,18,0x1B1F6,F7,C7,0x1AED0,0x2A,0x0D9,e2f0d9
0x9B5A,593,문자,542,␠,0x9B59~0x9B5A,1,3B,12,0x1B1F5,EB,C2,0x1AED0,0x2A,0x0DA,e2f0d9
0x9B5B,594,문자,543,말,0x9B5B~0x9B5C,0,78,F0,0x1B1F4,29,A1,0x1AED0,0x2A,0x0DB,e9ae2b
0x9B5C,594,문자,543,말,0x9B5B~0x9B5C,1,1A,34,0x1B1F3,CC,E6,0x1AED0,0x2A,0x0DC,e9ae2b
0x9B5D,595,문자,544,인,0x9B5D~0x9B5E,0,B8,A0,0x1B1F2,6B,53,0x1AED0,0x2A,0x0DD,e9ae2b
0x9B5E,595,문자,544,인,0x9B5D~0x9B5E,1,1A,DE,0x1B1F1,CE,92,0x1AED0,0x2A,0x0DE,e9ae2b
0x9B5F,596,문자,545,지,0x9B5F~0x9B60,0,38,10,0x1B1F0,ED,C5,0x1AED0,0x2A,0x0DF,e9ae2b
0x9B60,596,문자,545,지,0x9B5F~0x9B60,1,3B,E0,0x1B1EF,F1,96,0x1AED0,0x2A,0x0E0,e9ae2b
0x9B61,597,문자,546,␠,0x9B61~0x9B62,0,F8,18,0x1B1EE,AF,CF,0x1AED0,0x2A,0x0E1,e2f0d9
0x9B62,597,문자,546,␠,0x9B61~0x9B62,1,1B,12,0x1B1ED,D3,CA,0x1AED0,0x2A,0x0E2,e2f0d9
