runtime_addr,row,kind,slot,char,row_addr,byte_index_in_row,decoded_old,decoded_new,disk_offset,raw_old,raw_new,payload_start,decode_key,segment_index,fill
0x9777,107,문자,86,␠,0x9776~0x9777,1,38,12,0x1C628,06,E0,0x1C320,0x29,0x0F7,e2f0d9
0x9778,108,문자,87,전,0x9778~0x9779,0,30,B0,0x1C627,FF,7F,0x1C320,0x29,0x0F8,e9ae2b
0x9779,108,문자,87,전,0x9778~0x9779,1,19,DF,0x1C626,E9,AF,0x1C320,0x29,0x0F9,e9ae2b
0x977A,109,문자,88,사,0x977A~0x977B,0,80,E0,0x1C625,51,B1,0x1C320,0x29,0x0FA,e9ae2b
0x977B,109,문자,88,사,0x977A~0x977B,1,28,3C,0x1C624,FA,0E,0x1C320,0x29,0x0FB,e9ae2b
0x977C,110,문자,89,가,0x977C~0x977D,0,F0,A0,0x1C623,C3,73,0x1C320,0x29,0x0FC,e9ae2b
0x977D,110,문자,89,가,0x977C~0x977D,1,28,17,0x1C622,FC,EB,0x1C320,0x29,0x0FD,e9ae2b
0x977E,111,문자,90,␠,0x977E~0x977F,0,E0,18,0x1C621,B5,ED,0x1C320,0x29,0x0FE,e2f0d9
0x977F,111,문자,90,␠,0x977E~0x977F,1,86,12,0x1C620,5D,E9,0x1C320,0x29,0x0FF,e2f0d9
0x9780,112,문자,91,되,0x9780~0x9781,0,30,80,0x1C61F,08,58,0x1C320,0x29,0x100,e9ae2b
0x9781,112,문자,91,되,0x9780~0x9781,1,28,2E,0x1C61E,01,07,0x1C320,0x29,0x101,e9ae2b
0x9782,113,문자,92,리,0x9782~0x9783,0,60,70,0x1C61D,3A,4A,0x1C320,0x29,0x102,e9ae2b
0x9783,113,문자,92,리,0x9782~0x9783,1,28,34,0x1C61C,03,0F,0x1C320,0x29,0x103,e9ae2b
0x9785,114,문자,93,라,0x9784~0x9785,1,19,30,0x1C61A,F6,0D,0x1C320,0x29,0x105,e9ae2b
0x9786,115,문자,94,는,0x9786~0x9787,0,10,E0,0x1C619,EE,BE,0x1C320,0x29,0x106,e9ae2b
0x9787,115,문자,94,는,0x9786~0x9787,1,19,25,0x1C618,F8,04,0x1C320,0x29,0x107,e9ae2b
0x9788,116,문자,95,␠,0x9788~0x9789,0,90,18,0x1C617,70,F8,0x1C320,0x29,0x108,e2f0d9
0x9789,116,문자,95,␠,0x9788~0x9789,1,28,12,0x1C616,09,F3,0x1C320,0x29,0x109,e2f0d9
0x978A,117,문자,96,건,0x978A~0x978B,0,60,B0,0x1C615,42,92,0x1C320,0x29,0x10A,e9ae2b
0x978B,117,문자,96,건,0x978A~0x978B,1,12,1D,0x1C614,F5,00,0x1C320,0x29,0x10B,e9ae2b
0x978C,118,문자,97,␠,0x978C~0x978D,0,60,18,0x1C613,44,FC,0x1C320,0x29,0x10C,e2f0d9
0x978E,119,문자,98,알,0x978E~0x978F,0,60,00,0x1C611,46,E6,0x1C320,0x29,0x10E,e9ae2b
0x978F,119,문자,98,알,0x978E~0x978F,1,12,60,0x1C610,F9,47,0x1C320,0x29,0x10F,e9ae2b
0x9790,120,문자,99,고,0x9790~0x9791,0,12,80,0x1C60F,FA,68,0x1C320,0x29,0x110,e9ae2b
0x9791,120,문자,99,고,0x9790~0x9791,1,00,20,0x1C60E,E9,09,0x1C320,0x29,0x111,e9ae2b
0x9792,121,문자,100,␠,0x9792~0x9793,0,23,18,0x1C60D,0D,02,0x1C320,0x29,0x112,e2f0d9
0x9793,121,문자,100,␠,0x9792~0x9793,1,00,12,0x1C60C,EB,FD,0x1C320,0x29,0x113,e2f0d9
0x9794,122,문자,101,있,0x9794~0x9795,0,19,F0,0x1C60B,05,DC,0x1C320,0x29,0x114,e9ae2b
0x9795,122,문자,101,있,0x9794~0x9795,1,00,DE,0x1C60A,ED,CB,0x1C320,0x29,0x115,e9ae2b
0x9796,123,문자,102,었,0x9796~0x9797,0,79,00,0x1C609,67,EE,0x1C320,0x29,0x116,e9ae2b
0x9797,123,문자,102,었,0x9796~0x9797,1,15,7E,0x1C608,04,6D,0x1C320,0x29,0x117,e9ae2b
0x9798,124,문자,103,지,0x9798~0x9799,0,00,10,0x1C607,F0,00,0x1C320,0x29,0x118,e9ae2b
0x9799,124,문자,103,지,0x9798~0x9799,1,17,E0,0x1C606,08,D1,0x1C320,0x29,0x119,e9ae2b
0x979A,125,문자,104,만,0x979A~0x979B,0,00,D0,0x1C605,F2,C2,0x1C320,0x29,0x11A,e9ae2b
0x979B,125,문자,104,만,0x979A~0x979B,1,14,34,0x1C604,07,27,0x1C320,0x29,0x11B,e9ae2b
0x979C,126,문자,105,・,0x979C~0x979D,0,00,60,0x1C603,F4,54,0x1C320,0x29,0x11C,e2f0d9
0x979D,126,문자,105,・,0x979C~0x979D,1,01,12,0x1C602,F6,07,0x1C320,0x29,0x11D,e2f0d9
0x979E,127,문자,106,・,0x979E~0x979F,0,44,60,0x1C601,3A,56,0x1C320,0x29,0x11E,e2f0d9
0x979F,127,문자,106,・,0x979E~0x979F,1,55,12,0x1C600,4C,09,0x1C320,0x29,0x11F,e2f0d9
0x97A0,128,문자,107,・,0x97A0~0x97A1,0,80,60,0x1C5FF,78,58,0x1C320,0x29,0x120,e2f0d9
0x97A1,128,문자,107,・,0x97A0~0x97A1,1,1A,12,0x1C5FE,13,0B,0x1C320,0x29,0x121,e2f0d9
0x97A2,129,제어,,,0x97A2~0x97A5,0,00,12,0x1C5FD,FA,0C,0x1C320,0x29,0x122,fce4d6
0x97A3,129,제어,,,0x97A2~0x97A5,1,04,00,0x1C5FC,FF,FB,0x1C320,0x29,0x123,fce4d6
0x97A4,129,제어,,,0x97A2~0x97A5,2,16,23,0x1C5FB,12,1F,0x1C320,0x29,0x124,fce4d6
0x97A6,130,제어,,,0x97A6~0x97A8,0,38,19,0x1C5F9,36,17,0x1C320,0x29,0x126,fce4d6
0x97A7,130,제어,,,0x97A6~0x97A8,1,19,00,0x1C5F8,18,FF,0x1C320,0x29,0x127,fce4d6
0x97A8,130,제어,,,0x97A6~0x97A8,2,38,79,0x1C5F7,38,79,0x1C320,0x29,0x128,fce4d6
0x97A9,131,제어,,,0x97A9~0x97AA,0,39,15,0x1C5F6,3A,16,0x1C320,0x29,0x129,fce4d6
0x97AA,131,제어,,,0x97A9~0x97AA,1,A8,00,0x1C5F5,AA,02,0x1C320,0x29,0x12A,fce4d6
0x97AB,132,제어,,,0x97AB~0x97AC,0,28,17,0x1C5F4,2B,1A,0x1C320,0x29,0x12B,fce4d6
0x97AC,132,제어,,,0x97AB~0x97AC,1,B8,00,0x1C5F3,BC,04,0x1C320,0x29,0x12C,fce4d6
0x97AD,133,제어,,,0x97AD~0x97B2,0,28,14,0x1C5F2,2D,19,0x1C320,0x29,0x12D,fce4d6
0x97AE,133,제어,,,0x97AD~0x97B2,1,12,00,0x1C5F1,18,06,0x1C320,0x29,0x12E,fce4d6
0x97AF,133,제어,,,0x97AD~0x97B2,2,00,01,0x1C5F0,07,08,0x1C320,0x29,0x12F,fce4d6
0x97B0,133,제어,,,0x97AD~0x97B2,3,23,44,0x1C5EF,2B,4C,0x1C320,0x29,0x130,fce4d6
0x97B1,133,제어,,,0x97AD~0x97B2,4,21,55,0x1C5EE,2A,5E,0x1C320,0x29,0x131,fce4d6
0x97B2,133,제어,,,0x97AD~0x97B2,5,00,80,0x1C5ED,0A,8A,0x1C320,0x29,0x132,fce4d6
0x97B3,134,제어,,,0x97B3~0x97B5,0,F8,1A,0x1C5EC,03,25,0x1C320,0x29,0x133,fce4d6
0x97B4,134,제어,,,0x97B3~0x97B5,1,6C,00,0x1C5EB,78,0C,0x1C320,0x29,0x134,fce4d6
0x97B5,134,제어,,,0x97B3~0x97B5,2,48,04,0x1C5EA,55,11,0x1C320,0x29,0x135,fce4d6
0x97B6,135,제어,,,0x97B6~0x97B7,0,18,16,0x1C5E9,26,24,0x1C320,0x29,0x136,fce4d6
0x97B7,135,제어,,,0x97B6~0x97B7,1,A8,00,0x1C5E8,B7,0F,0x1C320,0x29,0x137,fce4d6
0x97B8,136,문자,108,이,0x97B8~0x97B9,0,28,98,0x1C5E7,38,A8,0x1C320,0x29,0x138,e2f0d9
0x97B9,136,문자,108,이,0x97B8~0x97B9,1,38,DE,0x1C5E6,49,EF,0x1C320,0x29,0x139,e2f0d9
0x97BA,137,문자,109,렇,0x97BA~0x97BB,0,39,98,0x1C5E5,4B,AA,0x1C320,0x29,0x13A,e2f0d9
0x97BB,137,문자,109,렇,0x97BA~0x97BB,1,68,31,0x1C5E4,7B,44,0x1C320,0x29,0x13B,e2f0d9
0x97BC,138,문자,110,게,0x97BC~0x97BD,0,28,08,0x1C5E3,3C,1C,0x1C320,0x29,0x13C,e2f0d9
0x97BD,138,문자,110,게,0x97BC~0x97BD,1,78,20,0x1C5E2,8D,35,0x1C320,0x29,0x13D,e2f0d9
0x97BE,139,문자,111,나,0x97BE~0x97BF,0,B7,B8,0x1C5E1,CD,CE,0x1C320,0x29,0x13E,e2f0d9
0x97BF,139,문자,111,나,0x97BE~0x97BF,1,38,24,0x1C5E0,4F,3B,0x1C320,0x29,0x13F,e2f0d9
0x97C0,140,제어,,,0x97C0~0x97C4,0,28,12,0x1C5DF,40,2A,0x1C320,0x29,0x140,fce4d6
0x97C1,140,제어,,,0x97C0~0x97C4,1,68,00,0x1C5DE,81,19,0x1C320,0x29,0x141,fce4d6
0x97C2,140,제어,,,0x97C0~0x97C4,2,28,23,0x1C5DD,42,3D,0x1C320,0x29,0x142,fce4d6
0x97C3,140,제어,,,0x97C0~0x97C4,3,12,21,0x1C5DC,2D,3C,0x1C320,0x29,0x143,fce4d6
0x97C5,141,문자,112,␠,0x97C5~0x97C6,0,23,18,0x1C5DA,40,35,0x1C320,0x29,0x145,e2f0d9
0x97C6,141,문자,112,␠,0x97C5~0x97C6,1,21,12,0x1C5D9,3F,30,0x1C320,0x29,0x146,e2f0d9
0x97C7,142,문자,113,강,0x97C7~0x97C8,0,00,08,0x1C5D8,1F,27,0x1C320,0x29,0x147,e2f0d9
0x97C8,142,문자,113,강,0x97C7~0x97C8,1,28,18,0x1C5D7,48,38,0x1C320,0x29,0x148,e2f0d9
0x97C9,143,문자,114,할,0x97C9~0x97CA,0,38,88,0x1C5D6,59,A9,0x1C320,0x29,0x149,e2f0d9
0x97CA,143,문자,114,할,0x97C9~0x97CA,1,12,E3,0x1C5D5,34,05,0x1C320,0x29,0x14A,e2f0d9
0x97CB,144,문자,115,␠,0x97CB~0x97CC,0,00,18,0x1C5D4,23,3B,0x1C320,0x29,0x14B,e2f0d9
0x97CC,144,문자,115,␠,0x97CB~0x97CC,1,23,12,0x1C5D3,47,36,0x1C320,0x29,0x14C,e2f0d9
0x97CD,145,문자,116,줄,0x97CD~0x97CE,0,21,F8,0x1C5D2,46,1D,0x1C320,0x29,0x14D,e2f0d9
0x97CE,145,문자,116,줄,0x97CD~0x97CE,1,00,F9,0x1C5D1,26,1F,0x1C320,0x29,0x14E,e2f0d9
0x97CF,146,문자,117,은,0x97CF~0x97D0,0,F8,48,0x1C5D0,1F,6F,0x1C320,0x29,0x14F,e2f0d9
0x97D0,146,문자,117,은,0x97CF~0x97D0,1,29,DE,0x1C5CF,51,06,0x1C320,0x29,0x150,e2f0d9
0x97D1,147,문자,118,␠,0x97D1~0x97D2,0,A8,18,0x1C5CE,D1,41,0x1C320,0x29,0x151,e2f0d9
0x97D2,147,문자,118,␠,0x97D1~0x97D2,1,28,12,0x1C5CD,52,3C,0x1C320,0x29,0x152,e2f0d9
0x97D3,148,문자,119,상,0x97D3~0x97D4,0,B8,28,0x1C5CC,E3,53,0x1C320,0x29,0x153,e2f0d9
0x97D4,148,문자,119,상,0x97D3~0x97D4,1,18,3D,0x1C5CB,44,69,0x1C320,0x29,0x154,e2f0d9
0x97D5,149,제어,,,0x97D5~0x97D9,0,38,12,0x1C5CA,65,3F,0x1C320,0x29,0x155,fce4d6
0x97D6,149,제어,,,0x97D5~0x97D9,1,28,00,0x1C5C9,56,2E,0x1C320,0x29,0x156,fce4d6
0x97D7,149,제어,,,0x97D5~0x97D9,2,F8,23,0x1C5C8,27,52,0x1C320,0x29,0x157,fce4d6
0x97D8,149,제어,,,0x97D5~0x97D9,3,19,21,0x1C5C7,49,51,0x1C320,0x29,0x158,fce4d6
0x97D9,149,제어,,,0x97D5~0x97D9,4,60,00,0x1C5C6,91,31,0x1C320,0x29,0x159,fce4d6
0x97DA,150,문자,120,상,0x97DA~0x97DB,0,12,28,0x1C5C5,44,5A,0x1C320,0x29,0x15A,e2f0d9
0x97DB,150,문자,120,상,0x97DA~0x97DB,1,60,3D,0x1C5C4,93,70,0x1C320,0x29,0x15B,e2f0d9
0x97DC,151,문자,121,도,0x97DC~0x97DD,0,12,28,0x1C5C3,46,5C,0x1C320,0x29,0x15C,e2f0d9
0x97DD,151,문자,121,도,0x97DC~0x97DD,1,60,2E,0x1C5C2,95,63,0x1C320,0x29,0x15D,e2f0d9
0x97DF,152,제어,,,0x97DE~0x97E2,1,12,00,0x1C5C0,49,37,0x1C320,0x29,0x15F,fce4d6
0x97E0,152,제어,,,0x97DE~0x97E2,2,00,23,0x1C5BF,38,5B,0x1C320,0x29,0x160,fce4d6
0x97E3,153,문자,122,␠,0x97E3~0x97E4,0,D8,18,0x1C5BC,13,53,0x1C320,0x29,0x163,e2f0d9
0x97E4,153,문자,122,␠,0x97E3~0x97E4,1,BE,12,0x1C5BB,FA,4E,0x1C320,0x29,0x164,e2f0d9
0x97E5,154,문자,123,못,0x97E5~0x97E6,0,F8,E8,0x1C5BA,35,25,0x1C320,0x29,0x165,e2f0d9
0x97E6,154,문자,123,못,0x97E5~0x97E6,1,28,35,0x1C5B9,66,73,0x1C320,0x29,0x166,e2f0d9
0x97E7,155,문자,124,했,0x97E7~0x97E8,0,B8,C8,0x1C5B8,F7,07,0x1C320,0x29,0x167,e2f0d9
0x97E8,155,문자,124,했,0x97E7~0x97E8,1,70,E3,0x1C5B7,B0,23,0x1C320,0x29,0x168,e2f0d9
0x97E9,156,문자,125,어,0x97E9~0x97EA,0,B8,08,0x1C5B6,F9,49,0x1C320,0x29,0x169,e2f0d9
0x97EA,156,문자,125,어,0x97E9~0x97EA,1,18,70,0x1C5B5,5A,B2,0x1C320,0x29,0x16A,e2f0d9
0x97EB,157,문자,126,・,0x97EB~0x97EC,0,18,60,0x1C5B4,5B,A3,0x1C320,0x29,0x16B,e2f0d9
0x97EC,157,문자,126,・,0x97EB~0x97EC,1,19,12,0x1C5B3,5D,56,0x1C320,0x29,0x16C,e2f0d9
0x97ED,158,문자,127,・,0x97ED~0x97EE,0,B8,60,0x1C5B2,FD,A5,0x1C320,0x29,0x16D,e2f0d9
0x97EE,158,문자,127,・,0x97ED~0x97EE,1,28,12,0x1C5B1,6E,58,0x1C320,0x29,0x16E,e2f0d9
0x97EF,159,문자,128,・,0x97EF~0x97F0,0,88,60,0x1C5B0,CF,A7,0x1C320,0x29,0x16F,e2f0d9
0x97F0,159,문자,128,・,0x97EF~0x97F0,1,38,12,0x1C5AF,80,5A,0x1C320,0x29,0x170,e2f0d9
0x97F1,160,제어,,,0x97F1~0x97F4,0,98,12,0x1C5AE,E1,5B,0x1C320,0x29,0x171,fce4d6
0x97F2,160,제어,,,0x97F1~0x97F4,1,38,00,0x1C5AD,82,4A,0x1C320,0x29,0x172,fce4d6
0x97F3,160,제어,,,0x97F1~0x97F4,2,A8,21,0x1C5AC,F3,6C,0x1C320,0x29,0x173,fce4d6
0x97F4,160,제어,,,0x97F1~0x97F4,3,28,00,0x1C5AB,74,4C,0x1C320,0x29,0x174,fce4d6
0x97F5,161,문자,129,␠,0x97F5~0x97F6,0,48,18,0x1C5AA,95,65,0x1C320,0x29,0x175,e2f0d9
0x97F6,161,문자,129,␠,0x97F5~0x97F6,1,18,12,0x1C5A9,66,60,0x1C320,0x29,0x176,e2f0d9
0x97F7,162,문자,130,역,0x97F7~0x97F8,0,28,68,0x1C5A8,77,B7,0x1C320,0x29,0x177,e2f0d9
0x97F8,162,문자,130,역,0x97F7~0x97F8,1,38,9F,0x1C5A7,88,EF,0x1C320,0x29,0x178,e2f0d9
0x97F9,163,문자,131,시,0x97F9~0x97FA,0,E8,C8,0x1C5A6,39,19,0x1C320,0x29,0x179,e2f0d9
0x97FA,163,문자,131,시,0x97F9~0x97FA,1,28,3F,0x1C5A5,7A,91,0x1C320,0x29,0x17A,e2f0d9
0x97FB,164,문자,132,␠,0x97FB~0x97FC,0,D8,18,0x1C5A4,2B,6B,0x1C320,0x29,0x17B,e2f0d9
0x97FC,164,문자,132,␠,0x97FB~0x97FC,1,28,12,0x1C5A3,7C,66,0x1C320,0x29,0x17C,e2f0d9
0x97FD,165,문자,133,사,0x97FD~0x97FE,0,30,E8,0x1C5A2,85,3D,0x1C320,0x29,0x17D,e2f0d9
0x97FE,165,문자,133,사,0x97FD~0x97FE,1,12,3C,0x1C5A1,68,92,0x1C320,0x29,0x17E,e2f0d9
0x97FF,166,문자,134,람,0x97FF~0x9800,0,15,28,0x1C5A0,6C,7F,0x1C320,0x29,0x17F,e2f0d9
0x9800,166,문자,134,람,0x97FF~0x9800,1,00,31,0x1C59F,58,89,0x1C320,0x29,0x180,e2f0d9
0x9801,167,문자,135,은,0x9801~0x9802,0,F0,48,0x1C59E,49,A1,0x1C320,0x29,0x181,e2f0d9
0x9802,167,문자,135,은,0x9801~0x9802,1,DC,DE,0x1C59D,36,38,0x1C320,0x29,0x182,e2f0d9
0x9803,168,문자,136,␠,0x9803~0x9804,0,20,18,0x1C59C,7B,73,0x1C320,0x29,0x183,e2f0d9
0x9804,168,문자,136,␠,0x9803~0x9804,1,B7,12,0x1C59B,13,6E,0x1C320,0x29,0x184,e2f0d9
0x9805,169,문자,137,겉,0x9805~0x9806,0,60,08,0x1C59A,BD,65,0x1C320,0x29,0x185,e2f0d9
0x9806,169,문자,137,겉,0x9805~0x9806,1,12,1E,0x1C599,70,7C,0x1C320,0x29,0x186,e2f0d9
0x9807,170,문자,138,모,0x9807~0x9808,0,60,A8,0x1C598,BF,07,0x1C320,0x29,0x187,e2f0d9
0x9808,170,문자,138,모,0x9807~0x9808,1,12,35,0x1C597,72,95,0x1C320,0x29,0x188,e2f0d9
0x9809,171,문자,139,습,0x9809~0x980A,0,60,A8,0x1C596,C1,09,0x1C320,0x29,0x189,e2f0d9
0x980A,171,문자,139,습,0x9809~0x980A,1,12,3F,0x1C595,74,A1,0x1C320,0x29,0x18A,e2f0d9
0x980B,172,문자,140,만,0x980B~0x980C,0,70,D8,0x1C594,D3,3B,0x1C320,0x29,0x18B,e2f0d9
0x980C,172,문자,140,만,0x980B~0x980C,1,28,34,0x1C593,8C,98,0x1C320,0x29,0x18C,e2f0d9
0x980D,173,문자,141,으,0x980D~0x980E,0,20,38,0x1C592,85,9D,0x1C320,0x29,0x18D,e2f0d9
0x980E,173,문자,141,으,0x980D~0x980E,1,38,DE,0x1C591,9E,44,0x1C320,0x29,0x18E,e2f0d9
0x980F,174,문자,142,로,0x980F~0x9810,0,20,D8,0x1C590,87,3F,0x1C320,0x29,0x18F,e2f0d9
0x9810,174,문자,142,로,0x980F~0x9810,1,12,31,0x1C58F,7A,99,0x1C320,0x29,0x190,e2f0d9
0x9811,175,문자,143,␠,0x9811~0x9812,0,D0,18,0x1C58E,39,81,0x1C320,0x29,0x191,e2f0d9
0x9812,175,문자,143,␠,0x9811~0x9812,1,19,12,0x1C58D,83,7C,0x1C320,0x29,0x192,e2f0d9
0x9813,176,문자,144,알,0x9813~0x9814,0,E0,08,0x1C58C,4B,73,0x1C320,0x29,0x193,e2f0d9
0x9814,176,문자,144,알,0x9813~0x9814,1,28,60,0x1C58B,94,CC,0x1C320,0x29,0x194,e2f0d9
0x9815,177,문자,145,␠,0x9815~0x9816,0,10,18,0x1C58A,7D,85,0x1C320,0x29,0x195,e2f0d9
0x9816,177,문자,145,␠,0x9815~0x9816,1,B7,12,0x1C589,25,80,0x1C320,0x29,0x196,e2f0d9
0x9817,178,문자,146,수,0x9817~0x9818,0,60,38,0x1C588,CF,A7,0x1C320,0x29,0x197,e2f0d9
0x9818,178,문자,146,수,0x9817~0x9818,1,12,3F,0x1C587,82,AF,0x1C320,0x29,0x198,e2f0d9
0x9819,179,문자,147,␠,0x9819~0x981A,0,60,18,0x1C586,D1,89,0x1C320,0x29,0x199,e2f0d9
0x981B,180,문자,148,없,0x981B~0x981C,0,60,08,0x1C584,D3,7B,0x1C320,0x29,0x19B,e2f0d9
0x981C,180,문자,148,없,0x981B~0x981C,1,12,7C,0x1C583,86,F0,0x1C320,0x29,0x19C,e2f0d9
0x981D,181,문자,149,는,0x981D~0x981E,0,12,E8,0x1C582,87,5D,0x1C320,0x29,0x19D,e2f0d9
0x981E,181,문자,149,는,0x981D~0x981E,1,00,25,0x1C581,76,9B,0x1C320,0x29,0x19E,e2f0d9
0x981F,182,문자,150,␠,0x981F~0x9820,0,23,18,0x1C580,9A,8F,0x1C320,0x29,0x19F,e2f0d9
0x9820,182,문자,150,␠,0x981F~0x9820,1,21,12,0x1C57F,99,8A,0x1C320,0x29,0x1A0,e2f0d9
0x9821,183,문자,151,법,0x9821~0x9822,0,00,88,0x1C57E,79,01,0x1C320,0x29,0x1A1,e2f0d9
0x9822,183,문자,151,법,0x9821~0x9822,1,E0,3B,0x1C57D,5A,B5,0x1C320,0x29,0x1A2,e2f0d9
0x9823,184,문자,152,이,0x9823~0x9824,0,29,98,0x1C57C,A4,13,0x1C320,0x29,0x1A3,e2f0d9
0x9824,184,문자,152,이,0x9823~0x9824,1,50,DE,0x1C57B,CC,5A,0x1C320,0x29,0x1A4,e2f0d9
0x9825,185,문자,153,네,0x9825~0x9826,0,19,98,0x1C57A,96,15,0x1C320,0x29,0x1A5,e2f0d9
0x9826,185,문자,153,네,0x9825~0x9826,1,B0,25,0x1C579,2E,A3,0x1C320,0x29,0x1A6,e2f0d9
0x9827,186,문자,154,。,0x9827~0x9828,0,18,30,0x1C578,97,AF,0x1C320,0x29,0x1A7,e2f0d9
0x9828,186,문자,154,。,0x9827~0x9828,1,20,12,0x1C577,A0,92,0x1C320,0x29,0x1A8,e2f0d9
0x9829,187,제어,,,0x9829~0x982A,0,18,15,0x1C576,99,96,0x1C320,0x29,0x1A9,fce4d6
0x982A,187,제어,,,0x9829~0x982A,1,A0,00,0x1C575,22,82,0x1C320,0x29,0x1AA,fce4d6
0x982B,188,문자,155,레,0x982B~0x982C,0,28,A0,0x1C574,AB,23,0x1C320,0x29,0x1AB,e9ae2b
0x982C,188,문자,155,레,0x982B~0x982C,1,F0,31,0x1C573,74,B5,0x1C320,0x29,0x1AC,e9ae2b
0x982D,189,문자,156,이,0x982D~0x982E,0,19,90,0x1C572,9E,15,0x1C320,0x29,0x1AD,e9ae2b
0x982E,189,문자,156,이,0x982D~0x982E,1,60,DE,0x1C571,E6,64,0x1C320,0x29,0x1AE,e9ae2b
0x982F,190,문자,157,코,0x982F~0x9830,0,12,10,0x1C570,99,97,0x1C320,0x29,0x1AF,e9ae2b
0x9830,190,문자,157,코,0x982F~0x9830,1,60,E2,0x1C56F,E8,6A,0x1C320,0x29,0x1B0,e9ae2b
0x9831,191,문자,158,・,0x9831~0x9832,0,12,60,0x1C56E,9B,E9,0x1C320,0x29,0x1B1,e2f0d9
0x9832,191,문자,158,・,0x9831~0x9832,1,60,12,0x1C56D,EA,9C,0x1C320,0x29,0x1B2,e2f0d9
0x9833,192,문자,159,・,0x9833~0x9834,0,12,60,0x1C56C,9D,EB,0x1C320,0x29,0x1B3,e2f0d9
0x9834,192,문자,159,・,0x9833~0x9834,1,A0,12,0x1C56B,2C,9E,0x1C320,0x29,0x1B4,e2f0d9
0x9835,193,문자,160,・,0x9835~0x9836,0,12,60,0x1C56A,9F,ED,0x1C320,0x29,0x1B5,e2f0d9
0x9836,193,문자,160,・,0x9835~0x9836,1,19,12,0x1C569,A7,A0,0x1C320,0x29,0x1B6,e2f0d9
0x9837,194,문자,161,␠,0x9837~0x9838,0,00,18,0x1C568,8F,A7,0x1C320,0x29,0x1B7,e2f0d9
0x9838,194,문자,161,␠,0x9837~0x9838,1,7B,12,0x1C567,0B,A2,0x1C320,0x29,0x1B8,e2f0d9
0x9839,195,문자,162,그,0x9839~0x983A,0,15,50,0x1C566,A6,E1,0x1C320,0x29,0x1B9,e9ae2b
0x983A,195,문자,162,그,0x9839~0x983A,1,00,21,0x1C565,92,B3,0x1C320,0x29,0x1BA,e9ae2b
0x983B,196,문자,163,런,0x983B~0x983C,0,17,50,0x1C564,AA,E3,0x1C320,0x29,0x1BB,e9ae2b
0x983C,196,문자,163,런,0x983B~0x983C,1,00,31,0x1C563,94,C5,0x1C320,0x29,0x1BC,e9ae2b
0x983D,197,문자,164,데,0x983D~0x983E,0,1A,F0,0x1C562,AF,85,0x1C320,0x29,0x1BD,e9ae2b
0x983E,197,문자,164,데,0x983D~0x983E,1,00,2D,0x1C561,96,C3,0x1C320,0x29,0x1BE,e9ae2b
0x983F,198,문자,165,、,0x983F~0x9840,0,04,20,0x1C560,9B,B7,0x1C320,0x29,0x1BF,e2f0d9
0x9840,198,문자,165,、,0x983F~0x9840,1,16,12,0x1C55F,AE,AA,0x1C320,0x29,0x1C0,e2f0d9
0x9841,199,문자,166,그,0x9841~0x9842,0,00,50,0x1C55E,99,E9,0x1C320,0x29,0x1C1,e9ae2b
0x9842,199,문자,166,그,0x9841~0x9842,1,80,21,0x1C55D,1A,BB,0x1C320,0x29,0x1C2,e9ae2b
0x9843,200,문자,167,␠,0x9843~0x9844,0,28,18,0x1C55C,C3,B3,0x1C320,0x29,0x1C3,e2f0d9
0x9844,200,문자,167,␠,0x9843~0x9844,1,C0,12,0x1C55B,5C,AE,0x1C320,0x29,0x1C4,e2f0d9
0x9845,201,문자,168,모,0x9845~0x9846,0,29,A0,0x1C55A,C6,3D,0x1C320,0x29,0x1C5,e9ae2b
0x9846,201,문자,168,모,0x9845~0x9846,1,10,35,0x1C559,AE,D3,0x1C320,0x29,0x1C6,e9ae2b
0x9847,202,문자,169,습,0x9847~0x9848,0,19,A0,0x1C558,B8,3F,0x1C320,0x29,0x1C7,e9ae2b
0x9848,202,문자,169,습,0x9847~0x9848,1,B0,3F,0x1C557,50,DF,0x1C320,0x29,0x1C8,e9ae2b
0x9849,203,문자,170,・,0x9849~0x984A,0,38,60,0x1C556,D9,01,0x1C320,0x29,0x1C9,e2f0d9
0x984A,203,문자,170,・,0x9849~0x984A,1,30,12,0x1C555,D2,B4,0x1C320,0x29,0x1CA,e2f0d9
0x984B,204,문자,171,・,0x984B~0x984C,0,39,60,0x1C554,DC,03,0x1C320,0x29,0x1CB,e2f0d9
0x984C,204,문자,171,・,0x984B~0x984C,1,80,12,0x1C553,24,B6,0x1C320,0x29,0x1CC,e2f0d9
0x984D,205,문자,172,・,0x984D~0x984E,0,19,60,0x1C552,BE,05,0x1C320,0x29,0x1CD,e2f0d9
0x984E,205,문자,172,・,0x984D~0x984E,1,30,12,0x1C551,D6,B8,0x1C320,0x29,0x1CE,e2f0d9
0x984F,206,제어,,,0x984F~0x9853,0,38,12,0x1C550,DF,B9,0x1C320,0x29,0x1CF,fce4d6
0x9850,206,제어,,,0x984F~0x9853,1,A0,00,0x1C54F,48,A8,0x1C320,0x29,0x1D0,fce4d6
0x9851,206,제어,,,0x984F~0x9853,2,28,23,0x1C54E,D1,CC,0x1C320,0x29,0x1D1,fce4d6
0x9852,206,제어,,,0x984F~0x9853,3,40,21,0x1C54D,EA,CB,0x1C320,0x29,0x1D2,fce4d6
0x9853,206,제어,,,0x984F~0x9853,4,18,00,0x1C54C,C3,AB,0x1C320,0x29,0x1D3,fce4d6
