작업순번,구분,주소시작,주소끝,슬롯,문자열,바이트,길이,색상,메모
384,문자,0x99AA,0x99AB,345,라,F0 30,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
385,문자,0x99AC,0x99AD,346,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
386,문자,0x99AE,0x99AF,347,불,20 3C,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
387,문자,0x99B0,0x99B1,348,리,70 34,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
388,문자,0x99B2,0x99B3,349,는,E0 25,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
389,문자,0x99B4,0x99B5,350,、,20 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
390,문자,0x99B6,0x99B7,351,당,90 2D,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
391,문자,0x99B8,0x99B9,352,신,D0 3F,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
392,문자,0x99BA,0x99BB,353,들,10 30,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
393,문자,0x99BC,0x99BD,354,의,80 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
394,문자,0x99BE,0x99BF,355,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
395,문자,0x99C0,0x99C1,356,세,A0 3D,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
396,문자,0x99C2,0x99C3,357,계,70 20,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
397,문자,0x99C4,0x99C5,358,와,E0 9F,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
398,문자,0x99C6,0x99C7,359,는,E0 25,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
399,문자,0x99C8,0x99C9,360,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
400,문자,0x99CA,0x99CB,361,다,C0 27,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
401,문자,0x99CC,0x99CD,362,른,40 34,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
402,문자,0x99CE,0x99CF,363,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
403,문자,0x99D0,0x99D1,364,차,A0 E0,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
404,문자,0x99D2,0x99D3,365,원,F0 D9,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
405,문자,0x99D4,0x99D5,366,의,80 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
406,문자,0x99D6,0x99D7,367,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
407,문자,0x99D8,0x99D9,368,공,A0 20,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
408,문자,0x99DA,0x99DB,369,간,C0 17,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
409,문자,0x99DC,0x99DD,370,입,E0 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
410,문자,0x99DE,0x99DF,371,니,F0 25,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
411,문자,0x99E0,0x99E1,372,다,C0 27,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
412,문자,0x99E2,0x99E3,373,。,30 12,2,e9ae2b,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
413,제어,0x99E4,0x99E5,,,15 00,2,fce4d6,한글 재배치 기준 HL=99E4→99E6. 제어토큰 유지.
414,문자,0x99E6,0x99E7,374,유,20 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
415,문자,0x99E8,0x99E9,375,코,10 E2,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
416,문자,0x99EA,0x99EB,376,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
417,문자,0x99EC,0x99ED,377,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
418,문자,0x99EE,0x99EF,378,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
419,문자,0x99F0,0x99F1,379,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
420,문자,0x99F2,0x99F3,380,모,A0 35,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
421,문자,0x99F4,0x99F5,381,든,00 30,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
422,문자,0x99F6,0x99F7,382,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
423,문자,0x99F8,0x99F9,383,게,00 20,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
424,문자,0x99FA,0x99FB,384,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
425,문자,0x99FC,0x99FD,385,믿,70 39,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
426,문자,0x99FE,0x99FF,386,기,B0 21,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
427,문자,0x9A00,0x9A01,387,지,10 E0,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
428,문자,0x9A02,0x9A03,388,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
429,문자,0x9A04,0x9A05,389,않,00 5E,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
430,문자,0x9A06,0x9A07,390,고,80 20,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
431,문자,0x9A08,0x9A09,391,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
432,문자,0x9A0A,0x9A0B,392,혼,70 E4,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
433,문자,0x9A0C,0x9A0D,393,란,00 31,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
434,문자,0x9A0E,0x9A0F,394,스,70 3F,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
435,문자,0x9A10,0x9A11,395,럽,80 31,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
436,문자,0x9A12,0x9A13,396,겠,10 20,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
437,문자,0x9A14,0x9A15,397,지,10 E0,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
438,문자,0x9A16,0x9A17,398,요,F0 C7,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
439,문자,0x9A18,0x9A19,399,。,30 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
440,문자,0x9A1A,0x9A1B,400,그,50 21,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
441,문자,0x9A1C,0x9A1D,401,래,30 31,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
442,문자,0x9A1E,0x9A1F,402,도,20 2E,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
443,문자,0x9A20,0x9A21,403,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
444,문자,0x9A22,0x9A23,404,제,F0 E3,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
445,문자,0x9A24,0x9A25,405,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
446,문자,0x9A26,0x9A27,406,얘,00 6E,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
447,문자,0x9A28,0x9A29,407,기,B0 21,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
448,문자,0x9A2A,0x9A2B,408,를,50 34,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
449,문자,0x9A2C,0x9A2D,409,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
450,문자,0x9A2E,0x9A2F,410,잠,50 DF,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
451,문자,0x9A30,0x9A31,411,자,00 DF,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
452,문자,0x9A32,0x9A33,412,코,10 E2,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
453,문자,0x9A34,0x9A35,413,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
454,문자,0x9A36,0x9A37,414,들,10 30,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
455,문자,0x9A38,0x9A39,415,어,00 70,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
456,문자,0x9A3A,0x9A3B,416,주,F0 F5,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
457,문자,0x9A3C,0x9A3D,417,세,A0 3D,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
458,문자,0x9A3E,0x9A3F,418,요,F0 C7,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
459,문자,0x9A40,0x9A41,419,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
460,문자,0x9A42,0x9A43,420,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
461,문자,0x9A44,0x9A45,421,・,60 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
462,문자,0x9A46,0x9A47,422,。,30 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
463,문자,0x9A48,0x9A49,423,인,A0 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
464,문자,0x9A4A,0x9A4B,424,간,C0 17,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
465,문자,0x9A4C,0x9A4D,425,의,80 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
466,문자,0x9A4E,0x9A4F,426,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
467,문자,0x9A50,0x9A51,427,마,B0 34,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
468,문자,0x9A52,0x9A53,428,음,60 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
469,문자,0x9A54,0x9A55,429,이,90 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
470,문자,0x9A56,0x9A57,430,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
471,문자,0x9A58,0x9A59,431,지,10 E0,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
472,문자,0x9A5A,0x9A5B,432,금,80 21,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
473,문자,0x9A5C,0x9A5D,433,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
474,문자,0x9A5E,0x9A5F,434,파,E0 E2,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
475,문자,0x9A60,0x9A61,435,멸,80 35,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
476,문자,0x9A62,0x9A63,436,을,50 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
477,문자,0x9A64,0x9A65,437,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
478,문자,0x9A66,0x9A67,438,향,E0 E3,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
479,문자,0x9A68,0x9A69,439,해,B0 E3,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
480,문자,0x9A6A,0x9A6B,440,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
481,문자,0x9A6C,0x9A6D,441,가,A0 17,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
482,문자,0x9A6E,0x9A6F,442,고,80 20,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
483,문자,0x9A70,0x9A71,443,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
484,문자,0x9A72,0x9A73,444,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
485,제어,0x9A74,0x9A75,,,15 00,2,fce4d6,한글 재배치 기준 HL=9A74→9A76. 제어토큰 유지.
486,문자,0x9A76,0x9A77,445,있,F0 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
487,문자,0x9A78,0x9A79,446,습,A0 3F,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
488,문자,0x9A7A,0x9A7B,447,니,F0 25,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
489,문자,0x9A7C,0x9A7D,448,다,C0 27,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
490,문자,0x9A7E,0x9A7F,449,。,30 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
491,문자,0x9A80,0x9A81,450,인,A0 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
492,문자,0x9A82,0x9A83,451,간,C0 17,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
493,문자,0x9A84,0x9A85,452,의,80 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
494,문자,0x9A86,0x9A87,453,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
495,문자,0x9A88,0x9A89,454,마,B0 34,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
496,문자,0x9A8A,0x9A8B,455,음,60 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
497,문자,0x9A8C,0x9A8D,456,은,40 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
498,문자,0x9A8E,0x9A8F,457,“,88 22,2,e2f0d9,사용자 확정값 반영: 여는 큰따옴표 “ = 88 22. KANJIROM slot 552/code 0x2280의 일반/비발화 토큰.
499,문자,0x9A90,0x9A91,458,빛,50 3C,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
500,문자,0x9A92,0x9A93,459,”,98 22,2,e2f0d9,사용자 확정값 반영: 닫는 큰따옴표 ” = 98 22. KANJIROM slot 553/code 0x2290의 일반/비발화 토큰.
501,문자,0x9A94,0x9A95,460,과,B0 20,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
502,문자,0x9A96,0x9A97,461,“,88 22,2,e2f0d9,사용자 확정값 반영: 여는 큰따옴표 “ = 88 22. KANJIROM slot 552/code 0x2280의 일반/비발화 토큰.
503,문자,0x9A98,0x9A99,462,어,00 70,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
504,문자,0x9A9A,0x9A9B,463,둠,D0 2E,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
505,문자,0x9A9C,0x9A9D,464,”,98 22,2,e2f0d9,사용자 확정값 반영: 닫는 큰따옴표 ” = 98 22. KANJIROM slot 553/code 0x2290의 일반/비발화 토큰.
506,문자,0x9A9E,0x9A9F,465,이,90 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
507,문자,0x9AA0,0x9AA1,466,라,F0 30,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
508,문자,0x9AA2,0x9AA3,467,는,E0 25,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
509,문자,0x9AA4,0x9AA5,468,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
510,문자,0x9AA6,0x9AA7,469,서,50 3D,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
511,문자,0x9AA8,0x9AA9,470,로,D0 31,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
512,문자,0x9AAA,0x9AAB,471,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
513,문자,0x9AAC,0x9AAD,472,상,20 3D,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
514,문자,0x9AAE,0x9AAF,473,반,90 39,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
515,문자,0x9AB0,0x9AB1,474,된,90 2E,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
516,문자,0x9AB2,0x9AB3,475,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
517,문자,0x9AB4,0x9AB5,476,성,90 3D,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
518,문자,0x9AB6,0x9AB7,477,질,40 E0,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
519,문자,0x9AB8,0x9AB9,478,로,D0 31,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
520,문자,0x9ABA,0x9ABB,479,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
521,문자,0x9ABC,0x9ABD,480,이,90 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
522,문자,0x9ABE,0x9ABF,481,뤄,10 34,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
523,문자,0x9AC0,0x9AC1,482,졌,F0 E9,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
524,문자,0x9AC2,0x9AC3,483,으,30 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
525,문자,0x9AC4,0x9AC5,484,나,B0 24,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
526,문자,0x9AC6,0x9AC7,485,、,20 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
527,문자,0x9AC8,0x9AC9,486,최,70 E1,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
528,문자,0x9ACA,0x9ACB,487,근,70 21,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
529,문자,0x9ACC,0x9ACD,488,“,88 22,2,e2f0d9,사용자 확정값 반영: 여는 큰따옴표 “ = 88 22. KANJIROM slot 552/code 0x2280의 일반/비발화 토큰.
530,문자,0x9ACE,0x9ACF,489,어,00 70,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
531,문자,0x9AD0,0x9AD1,490,둠,D0 2E,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
532,문자,0x9AD2,0x9AD3,491,”,98 22,2,e2f0d9,사용자 확정값 반영: 닫는 큰따옴표 ” = 98 22. KANJIROM slot 553/code 0x2290의 일반/비발화 토큰.
533,문자,0x9AD4,0x9AD5,492,의,80 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
534,문자,0x9AD6,0x9AD7,493,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
535,문자,0x9AD8,0x9AD9,494,영,90 9F,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
536,문자,0x9ADA,0x9ADB,495,역,60 9F,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
537,문자,0x9ADC,0x9ADD,496,이,90 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
538,문자,0x9ADE,0x9ADF,497,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
539,문자,0x9AE0,0x9AE1,498,급,90 21,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
540,문자,0x9AE2,0x9AE3,499,격,30 20,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
541,문자,0x9AE4,0x9AE5,500,히,60 E5,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
542,문자,0x9AE6,0x9AE7,501,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
543,문자,0x9AE8,0x9AE9,502,커,E0 E1,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
544,문자,0x9AEA,0x9AEB,503,져,F0 E7,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
545,문자,0x9AEC,0x9AED,504,가,A0 17,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
546,문자,0x9AEE,0x9AEF,505,면,70 35,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
547,문자,0x9AF0,0x9AF1,506,서,50 3D,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
548,문자,0x9AF2,0x9AF3,507,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
549,문자,0x9AF4,0x9AF5,508,그,50 21,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
550,문자,0x9AF6,0x9AF7,509,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
551,문자,0x9AF8,0x9AF9,510,균,40 21,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
552,문자,0x9AFA,0x9AFB,511,형,40 E4,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
553,문자,0x9AFC,0x9AFD,512,이,90 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
554,문자,0x9AFE,0x9AFF,513,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
555,문자,0x9B00,0x9B01,514,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
556,제어,0x9B02,0x9B03,,,15 00,2,fce4d6,한글 재배치 기준 HL=9B02→9B04. 제어토큰 유지.
557,문자,0x9B04,0x9B05,515,무,00 36,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
558,문자,0x9B06,0x9B07,516,너,50 25,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
559,문자,0x9B08,0x9B09,517,지,10 E0,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
560,문자,0x9B0A,0x9B0B,518,려,B0 31,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
561,문자,0x9B0C,0x9B0D,519,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
562,문자,0x9B0E,0x9B0F,520,하,50 E3,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
563,문자,0x9B10,0x9B11,521,고,80 20,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
564,문자,0x9B12,0x9B13,522,␠,18 12,2,e2f0d9,일본어 전각 공백 토큰 18 12 반영. 일반/발화 변환 대상 아님.
565,문자,0x9B14,0x9B15,523,있,F0 DE,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
566,문자,0x9B16,0x9B17,524,습,A0 3F,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
567,문자,0x9B18,0x9B19,525,니,F0 25,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
568,문자,0x9B1A,0x9B1B,526,다,C0 27,2,e9ae2b,주황색 대화 발화 문자행: 패치 KANJI1 발화체 토큰 반영.
569,문자,0x9B1C,0x9B1D,527,。,30 12,2,e2f0d9,기존 일본어/PC-88 문장부호 토큰 반영. 일반/발화 변환 대상 아님.
570,제어,0x9B1E,0x9B20,,,19 00 75,3,fce4d6,한글 재배치 기준 HL=9B1E→9B21. 제어토큰 유지.
571,제어,0x9B21,0x9B22,,,15 00,2,fce4d6,한글 재배치 기준 HL=9B21→9B23. 제어토큰 유지.
572,제어,0x9B23,0x9B24,,,17 00,2,fce4d6,한글 재배치 기준 HL=9B23→9B25. 제어토큰 유지.
573,제어,0x9B25,0x9B27,,,1A 00 04,3,fce4d6,한글 재배치 기준 HL=9B25→9B28. 제어토큰 유지.
574,제어,0x9B28,0x9B29,,,16 00,2,fce4d6,한글 재배치 기준 HL=9B28→9B2A. 제어토큰 유지.
